Timestamp,Temperature,ElapsedSecs,BatteryVoltage,DeviceNumber,LeftCount,LeftDur,RightCount,RightDur,LeftFeedCount,LeftFeedDur,FeedParadigm
12/4/2024 15:43:16,22.25,5.57,4.08,2,0,0,0,0,1,206,Free
12/4/2024 15:43:28,22.25,17.90,4.08,2,0,0,0,0,1,0,Free
12/4/2024 15:43:35,22.25,18.55,4.09,2,0,0,0,0,2,0,Free
12/4/2024 15:46:31,22.25,27.43,4.08,2,1,0,0,0,2,0,Free
12/4/2024 15:46:32,22.25,28.05,4.08,2,1,0,0,0,3,0,Free
12/4/2024 15:46:34,22.25,28.68,4.09,2,1,0,0,0,4,0,Free
12/4/2024 15:46:39,22.25,29.31,4.09,2,1,0,0,0,5,0,Free
12/4/2024 15:48:09,22.25,33.92,4.08,2,1,0,0,0,6,0,Free
12/4/2024 15:49:09,22.25,37.28,4.09,2,2,171,0,0,6,0,Free
12/4/2024 15:49:14,22.25,37.90,4.09,2,2,0,0,0,7,0,Free
12/4/2024 15:52:51,22.25,48.77,4.09,2,2,0,1,0,7,0,Free
12/4/2024 15:52:52,22.25,49.40,4.08,2,2,0,1,0,8,0,Free
12/4/2024 15:59:52,22.50,69.65,4.08,2,2,0,1,0,9,0,Free
12/4/2024 16:01:16,22.50,85.40,4.09,2,2,0,1,0,9,0,Free
12/4/2024 16:09:17,22.50,108.78,4.08,2,2,0,1,0,10,0,Free
12/4/2024 16:11:16,22.50,114.81,4.09,2,2,0,2,0,10,0,Free
12/4/2024 16:11:18,22.50,115.44,4.08,2,2,0,2,0,11,0,Free
12/4/2024 16:11:35,22.50,116.64,4.09,2,3,0,2,0,11,0,Free
12/4/2024 16:16:49,22.75,132.31,4.09,2,3,0,2,0,12,254,Free
12/4/2024 16:19:13,22.75,150.90,4.08,2,3,0,2,0,12,0,Free
12/4/2024 16:24:35,22.75,166.64,4.09,2,4,4,2,0,12,0,Free
12/4/2024 16:32:13,22.75,188.93,4.09,2,4,0,2,0,13,0,Free
12/4/2024 16:33:30,22.75,192.98,4.08,2,4,0,2,0,14,0,Free
12/4/2024 16:34:08,23.00,196.07,4.09,2,4,0,2,0,15,762,Free
12/4/2024 16:35:46,23.00,202.09,4.09,2,4,0,2,0,16,819,Free
12/4/2024 16:35:52,23.00,203.63,4.09,2,4,0,2,0,17,911,Free
12/4/2024 16:37:10,23.00,219.09,4.09,2,4,0,2,0,17,0,Free
12/4/2024 16:51:54,23.00,261.53,4.09,2,4,0,2,0,18,0,Free
12/4/2024 16:55:19,23.00,282.99,4.09,2,4,0,2,0,18,0,Free
12/4/2024 17:09:32,23.25,324.06,4.08,2,4,0,2,0,19,0,Free
12/4/2024 17:13:26,23.25,346.91,4.08,2,4,0,2,0,19,0,Free
12/4/2024 17:17:53,23.25,360.11,4.08,2,4,0,3,54,19,0,Free
12/4/2024 17:28:23,23.25,390.33,4.08,2,5,11,3,0,19,0,Free
12/4/2024 17:31:35,23.25,411.22,4.09,2,5,0,3,0,19,0,Free
12/4/2024 17:42:24,23.25,442.59,4.08,2,6,0,3,0,19,0,Free
12/4/2024 17:49:43,23.25,475.12,4.08,2,6,0,3,0,19,0,Free
12/4/2024 18:07:55,23.25,538.76,4.08,2,6,0,3,0,19,0,Free
12/4/2024 18:26:07,23.25,602.36,4.08,2,6,0,3,0,19,0,Free
12/4/2024 18:44:19,23.25,666.02,4.08,2,6,0,3,0,19,0,Free
12/4/2024 19:00:51,23.25,713.83,4.08,2,7,120,3,0,19,0,Free
12/4/2024 19:02:27,23.25,730.14,4.07,2,7,0,3,0,19,0,Free
12/4/2024 19:20:39,23.25,793.71,4.08,2,7,0,3,0,19,0,Free
12/4/2024 19:27:55,23.25,815.33,4.08,2,7,0,4,496,19,0,Free
12/4/2024 19:28:08,23.25,816.93,4.08,2,7,0,5,404,19,0,Free
12/4/2024 19:33:04,23.25,833.14,4.07,2,7,0,5,0,20,1625,Free
12/4/2024 19:38:41,23.25,860.88,4.07,2,7,0,5,0,20,0,Free
12/4/2024 19:48:30,23.25,889.49,4.07,2,7,0,6,22,20,0,Free
12/4/2024 19:51:51,23.25,899.70,4.08,2,8,171,6,0,20,0,Free
12/4/2024 19:56:45,23.00,925.45,4.07,2,8,0,6,0,20,0,Free
12/4/2024 20:03:04,23.00,944.16,4.07,2,9,104,6,0,20,0,Free
12/4/2024 20:03:04,23.00,944.78,4.08,2,10,0,6,0,20,0,Free
12/4/2024 20:03:05,23.00,945.49,4.08,2,11,71,6,0,20,0,Free
12/4/2024 20:03:29,23.00,947.26,4.08,2,11,0,7,0,20,0,Free
12/4/2024 20:03:36,23.00,947.89,4.08,2,12,0,7,0,20,0,Free
12/4/2024 20:03:46,23.00,949.43,4.08,2,12,0,7,0,21,628,Free
12/4/2024 20:07:50,23.00,961.47,4.07,2,13,0,7,0,21,0,Free
12/4/2024 20:14:33,23.00,992.36,4.07,2,13,0,7,0,21,0,Free
12/4/2024 20:32:45,23.00,1056.06,4.08,2,13,0,7,0,21,0,Free
