Timestamp,Temperature,ElapsedSecs,BatteryVoltage,DeviceNumber,LeftCount,LeftDur,RightCount,RightDur,LeftFeedCount,LeftFeedDur,FeedParadigm
12/4/2024 15:50:19,21.50,336.79,4.12,3,0,0,1,0,0,0,Free
12/4/2024 15:50:34,21.50,352.13,4.12,3,0,0,1,0,0,0,Free
12/4/2024 15:51:10,21.50,354.20,4.11,3,0,0,1,0,1,0,Free
12/4/2024 15:51:18,21.50,357.67,4.12,3,0,0,1,0,2,2835,Free
12/4/2024 15:51:21,21.50,358.29,4.12,3,0,0,1,0,3,0,Free
12/4/2024 15:52:13,21.50,361.32,4.11,3,0,0,1,0,4,123,Free
12/4/2024 15:52:13,21.50,361.95,4.12,3,0,0,1,0,5,0,Free
12/4/2024 15:52:14,21.50,362.58,4.12,3,0,0,1,0,6,0,Free
12/4/2024 15:52:15,21.50,363.22,4.12,3,0,0,1,0,7,8,Free
12/4/2024 15:52:16,21.50,363.84,4.12,3,0,0,1,0,8,0,Free
12/4/2024 15:53:33,21.75,368.63,4.12,3,0,0,1,0,9,749,Free
12/4/2024 15:53:38,21.75,369.26,4.12,3,0,0,1,0,10,0,Free
12/4/2024 15:55:31,21.50,375.01,4.12,3,0,0,1,0,11,0,Free
12/4/2024 15:55:32,21.50,375.64,4.12,3,0,0,1,0,12,0,Free
12/4/2024 16:04:43,21.50,402.50,4.12,3,1,350,1,0,12,0,Free
12/4/2024 16:04:44,21.50,403.22,4.12,3,2,89,1,0,12,0,Free
12/4/2024 16:04:45,21.50,403.85,4.12,3,2,0,1,0,13,0,Free
12/4/2024 16:06:50,21.50,410.65,4.11,3,2,0,1,0,14,481,Free
12/4/2024 16:06:51,21.50,411.59,4.12,3,2,0,1,0,15,310,Free
12/4/2024 16:06:54,21.50,412.52,4.12,3,2,0,1,0,16,302,Free
12/4/2024 16:06:57,21.50,414.17,4.12,3,2,0,1,0,17,1026,Free
12/4/2024 16:07:03,21.50,415.10,4.12,3,2,0,1,0,18,16,Free
12/4/2024 16:07:49,21.50,431.86,4.12,3,2,0,1,0,18,0,Free
12/4/2024 16:26:04,21.75,498.39,4.11,3,2,0,1,0,18,0,Free
12/4/2024 16:33:16,22.00,519.56,4.12,3,2,0,1,0,19,58,Free
12/4/2024 16:33:17,22.00,520.19,4.11,3,2,0,1,0,20,0,Free
12/4/2024 16:38:56,22.00,537.00,4.11,3,3,261,1,0,20,0,Free
12/4/2024 16:44:06,22.00,566.28,4.11,3,3,0,1,0,20,0,Free
12/4/2024 16:47:11,22.00,575.62,4.12,3,3,0,2,187,20,0,Free
12/4/2024 17:02:20,22.00,633.38,4.12,3,3,0,2,0,20,0,Free
12/4/2024 17:20:35,22.25,699.92,4.11,3,3,0,2,0,20,0,Free
12/4/2024 17:38:50,22.25,766.46,4.11,3,3,0,2,0,20,0,Free
12/4/2024 17:57:05,22.25,832.99,4.11,3,3,0,2,0,20,0,Free
12/4/2024 18:15:20,22.25,899.54,4.11,3,3,0,2,0,20,0,Free
12/4/2024 18:33:35,22.25,966.08,4.11,3,3,0,2,0,20,0,Free
12/4/2024 18:41:13,22.25,988.33,4.11,3,3,0,2,0,21,0,Free
12/4/2024 18:45:12,22.25,1000.21,4.11,3,3,0,3,163,21,0,Free
12/4/2024 18:51:45,22.25,1033.47,4.11,3,3,0,3,0,21,0,Free
12/4/2024 19:10:00,22.00,1100.00,4.11,3,3,0,3,0,21,0,Free
12/4/2024 19:28:15,22.25,1166.54,4.11,3,3,0,3,0,21,0,Free
12/4/2024 19:46:30,22.25,1233.07,4.10,3,3,0,3,0,21,0,Free
12/4/2024 20:02:57,22.25,1280.37,4.10,3,3,0,3,0,22,0,Free
12/4/2024 20:02:58,22.25,1281.00,4.10,3,3,0,3,0,23,0,Free
12/4/2024 20:02:59,22.25,1281.77,4.11,3,3,0,3,0,24,139,Free
12/4/2024 20:04:31,22.25,1300.81,4.11,3,3,0,3,0,24,0,Free
12/4/2024 20:13:36,22.25,1327.11,4.10,3,3,0,3,0,25,0,Free
12/4/2024 20:22:45,22.25,1367.83,4.11,3,3,0,3,0,25,0,Free
12/4/2024 20:34:42,22.25,1402.42,4.10,3,3,0,3,0,26,0,Free
12/4/2024 20:40:57,22.25,1434.88,4.10,3,3,0,3,0,26,0,Free
12/4/2024 20:47:12,22.25,1453.20,4.10,3,3,0,3,0,27,0,Free
12/4/2024 20:47:18,22.25,1453.83,4.10,3,3,0,3,0,28,0,Free
12/4/2024 20:47:21,22.25,1454.46,4.09,3,3,0,3,0,29,0,Free
12/4/2024 20:47:22,22.25,1455.08,4.10,3,3,0,3,0,30,0,Free
12/4/2024 20:59:01,22.25,1502.96,4.10,3,3,0,3,0,30,0,Free
12/4/2024 21:07:34,22.25,1527.84,4.09,3,4,0,3,0,30,0,Free
12/4/2024 21:09:17,22.25,1533.32,4.09,3,4,0,3,0,31,0,Free
12/4/2024 21:17:08,22.00,1570.28,4.09,3,4,0,3,0,31,0,Free
12/4/2024 21:19:32,22.25,1577.45,4.09,3,4,0,3,0,32,0,Free
12/4/2024 21:19:33,22.25,1578.08,4.10,3,4,0,3,0,33,0,Free
12/4/2024 21:19:35,22.25,1578.71,4.09,3,4,0,3,0,34,0,Free
12/4/2024 21:25:09,22.00,1595.01,4.09,3,4,0,3,0,35,0,Free
12/4/2024 21:25:28,22.00,1596.57,4.09,3,4,0,3,0,36,73,Free
12/4/2024 21:27:04,22.00,1601.48,4.09,3,4,0,3,0,37,0,Free
12/4/2024 21:27:06,22.00,1602.11,4.09,3,4,0,3,0,38,0,Free
12/4/2024 21:27:07,22.00,1602.94,4.09,3,4,0,3,0,39,204,Free
12/4/2024 21:27:28,22.00,1604.43,4.09,3,4,0,3,0,40,0,Free
12/4/2024 21:34:55,22.00,1640.29,4.09,3,4,0,3,0,40,0,Free
12/4/2024 21:41:56,22.25,1660.88,4.09,3,4,0,3,0,41,0,Free
12/4/2024 21:53:05,22.00,1707.22,4.09,3,4,0,3,0,41,0,Free
12/4/2024 22:02:17,22.00,1733.77,4.09,3,4,0,3,0,42,28,Free
12/4/2024 22:07:44,22.00,1749.81,4.09,3,5,0,3,0,42,0,Free
12/4/2024 22:10:15,22.00,1757.58,4.09,3,5,0,3,0,43,0,Free
12/4/2024 22:11:11,22.00,1774.91,4.09,3,5,0,3,0,43,0,Free
12/4/2024 22:29:26,22.00,1841.61,4.09,3,5,0,3,0,43,0,Free
12/4/2024 22:47:41,21.75,1908.32,4.09,3,5,0,3,0,43,0,Free
12/4/2024 22:48:54,22.00,1912.37,4.09,3,5,0,3,0,44,0,Free
12/4/2024 23:00:52,21.75,1947.28,4.09,3,5,0,4,310,44,0,Free
12/4/2024 23:02:03,21.75,1951.05,4.09,3,5,0,4,0,45,0,Free
12/4/2024 23:03:22,21.75,1955.38,4.09,3,5,0,4,0,46,0,Free
12/4/2024 23:05:43,21.75,1976.71,4.09,3,5,0,4,0,46,0,Free
12/4/2024 23:16:45,21.75,2008.72,4.09,3,5,0,4,0,47,0,Free
12/4/2024 23:17:46,21.75,2012.19,4.09,3,5,0,5,0,47,0,Free
12/4/2024 23:18:18,21.75,2014.25,4.09,3,5,0,5,0,48,0,Free
12/4/2024 23:18:32,21.75,2015.55,4.09,3,6,106,5,0,48,0,Free
12/4/2024 23:23:41,21.75,2044.87,4.09,3,6,0,5,0,48,0,Free
12/4/2024 23:26:29,21.75,2053.21,4.09,3,6,0,5,0,49,0,Free
12/4/2024 23:26:40,21.75,2058.04,4.09,3,6,0,5,0,50,3918,Free
12/4/2024 23:26:42,21.75,2060.03,4.09,3,6,0,5,0,51,1360,Free
12/4/2024 23:26:44,21.75,2061.28,4.09,3,6,0,5,0,52,619,Free
12/4/2024 23:26:50,21.75,2061.91,4.09,3,6,0,5,0,53,0,Free
12/4/2024 23:28:43,21.75,2067.67,4.09,3,6,0,5,0,54,0,Free
12/4/2024 23:28:49,21.75,2068.30,4.09,3,6,0,5,0,55,0,Free
12/4/2024 23:30:52,21.75,2075.22,4.09,3,6,0,5,0,56,585,Free
12/4/2024 23:31:37,21.75,2080.51,4.09,3,6,0,5,0,57,2946,Free
12/4/2024 23:31:47,21.75,2082.45,4.09,3,6,0,5,0,58,1018,Free
12/4/2024 23:32:17,21.75,2084.32,4.09,3,6,0,5,0,59,106,Free
12/4/2024 23:33:31,21.75,2088.38,4.08,3,6,0,5,0,60,0,Free
12/4/2024 23:33:32,21.75,2089.01,4.09,3,6,0,5,0,61,0,Free
12/4/2024 23:34:10,21.75,2091.35,4.09,3,6,0,5,0,62,0,Free
12/4/2024 23:34:23,21.75,2092.55,4.09,3,6,0,5,0,63,0,Free
12/4/2024 23:34:30,21.75,2093.46,4.09,3,6,0,5,0,64,0,Free
12/4/2024 23:41:21,21.75,2127.63,4.09,3,6,0,5,0,64,0,Free
12/4/2024 23:55:47,21.75,2169.36,4.08,3,6,0,5,0,65,0,Free
12/4/2024 23:55:48,21.75,2169.99,4.08,3,6,0,5,0,66,0,Free
