Timestamp,Temperature,ElapsedSecs,BatteryVoltage,DeviceNumber,LeftCount,LeftDur,RightCount,RightDur,LeftFeedCount,LeftFeedDur,FeedParadigm
12/12/2024 14:47:29,22.25,30.76,3.73,2,1,46,0,0,0,0,FR1
12/12/2024 18:52:52,22.25,799.39,3.71,2,1,0,1,0,0,0,FR1
12/12/2024 20:10:32,22.50,1021.50,3.71,2,2,0,1,0,0,0,FR1
12/12/2024 20:11:24,22.50,1074.17,3.71,2,2,0,1,0,1,266,FR1
12/12/2024 20:17:16,22.50,1109.17,3.71,2,3,0,1,0,1,0,FR1
12/12/2024 20:17:57,22.50,1150.86,3.71,2,3,0,1,0,2,34,FR1
12/12/2024 20:18:33,22.50,1181.19,3.71,2,4,0,1,0,2,0,FR1
12/12/2024 20:18:56,22.50,1204.27,3.71,2,4,0,1,0,3,0,FR1
12/12/2024 20:19:06,22.75,1214.08,3.71,2,4,0,1,0,4,1336,FR1
12/12/2024 21:24:28,22.50,1437.83,3.71,2,4,0,2,54,4,0,FR1
12/12/2024 21:24:29,22.50,1438.47,3.71,2,4,0,3,12,4,0,FR1
12/12/2024 21:24:41,22.50,1439.48,3.71,2,4,0,4,95,4,0,FR1
12/12/2024 21:24:42,22.50,1440.21,3.71,2,4,0,5,95,4,0,FR1
12/12/2024 21:24:42,22.50,1440.83,3.71,2,4,0,6,0,4,0,FR1
12/12/2024 21:47:26,22.50,1506.25,3.71,2,5,0,6,0,4,0,FR1
12/12/2024 21:47:51,22.50,1530.89,3.71,2,5,0,6,0,5,103,FR1
12/12/2024 21:47:57,22.50,1536.56,3.71,2,5,0,6,0,6,102,FR1
12/13/2024 0:36:05,22.50,2056.00,3.71,2,5,0,7,0,6,0,FR1
12/13/2024 0:44:27,22.50,2080.32,3.71,2,6,0,7,0,6,0,FR1
12/13/2024 0:44:35,22.50,2088.64,3.71,2,6,0,7,0,7,40,FR1
12/13/2024 0:44:51,22.50,2104.07,3.71,2,6,0,7,0,8,280,FR1
12/13/2024 0:44:58,22.50,2111.28,3.71,2,6,0,7,0,9,188,FR1
12/13/2024 0:45:01,22.50,2114.23,3.71,2,6,0,7,0,10,286,FR1
12/13/2024 0:45:10,22.50,2122.99,3.70,2,6,0,7,0,11,0,FR1
12/13/2024 0:45:12,22.50,2125.37,3.70,2,6,0,7,0,12,0,FR1
12/13/2024 0:45:13,22.50,2126.71,3.71,2,6,0,7,0,13,413,FR1
12/13/2024 0:45:44,22.75,2152.40,3.70,2,7,0,7,0,13,0,FR1
12/13/2024 0:59:34,22.75,2260.31,3.70,2,7,0,8,0,13,0,FR1
12/13/2024 0:59:35,22.75,2260.95,3.71,2,7,0,9,13,13,0,FR1
12/13/2024 0:59:49,22.75,2262.15,3.70,2,7,0,10,0,13,0,FR1
12/13/2024 1:00:04,22.75,2263.35,3.71,2,7,0,11,0,13,0,FR1
12/13/2024 1:00:11,22.75,2264.26,3.71,2,7,0,12,0,13,0,FR1
12/13/2024 1:00:13,22.75,2264.89,3.71,2,7,0,13,0,13,0,FR1
12/13/2024 1:13:59,22.50,2304.62,3.71,2,7,0,14,0,13,0,FR1
12/13/2024 1:14:04,22.50,2305.25,3.71,2,7,0,15,0,13,0,FR1
12/13/2024 4:23:00,22.50,2845.01,3.71,2,8,0,15,0,13,0,FR1
12/13/2024 4:23:37,22.50,2882.12,3.70,2,8,0,15,0,14,90,FR1
12/13/2024 4:23:57,22.50,2902.78,3.70,2,8,0,15,0,15,0,FR1
12/13/2024 4:24:06,22.50,2911.52,3.70,2,8,0,15,0,16,561,FR1
12/13/2024 4:24:18,22.50,2918.05,3.70,2,9,0,15,0,16,0,FR1
12/13/2024 4:24:37,22.50,2937.46,3.71,2,9,0,15,0,17,105,FR1
12/13/2024 4:24:48,22.50,2948.02,3.70,2,9,0,15,0,18,349,FR1
12/13/2024 4:25:03,22.50,2963.17,3.70,2,9,0,15,0,19,0,FR1
12/13/2024 4:25:22,22.50,2982.46,3.70,2,9,0,15,0,20,75,FR1
12/13/2024 5:00:02,22.50,3088.62,3.69,2,10,0,15,0,20,0,FR1
12/13/2024 5:00:51,22.50,3137.93,3.70,2,10,0,15,0,21,75,FR1
12/13/2024 5:00:53,22.50,3140.38,3.70,2,10,0,15,0,22,363,FR1
12/13/2024 9:08:11,22.50,3865.24,3.69,2,10,0,16,0,22,0,FR1
12/13/2024 9:08:21,22.50,3866.15,3.70,2,10,0,17,0,22,0,FR1
12/13/2024 10:20:57,22.50,4074.01,3.69,2,11,20,17,0,22,0,FR1
12/13/2024 10:27:39,22.50,4161.65,3.70,2,12,0,17,0,22,0,FR1
12/13/2024 10:28:23,22.50,4205.64,3.69,2,12,0,17,0,23,0,FR1
12/13/2024 10:41:18,22.50,4269.05,3.69,2,13,0,17,0,23,0,FR1
12/13/2024 10:41:25,22.50,4275.45,3.69,2,13,0,17,0,24,449,FR1
12/13/2024 10:41:27,22.50,4277.53,3.69,2,13,0,17,0,25,0,FR1
12/13/2024 10:41:36,22.50,4286.35,3.69,2,13,0,17,0,26,52,FR1
12/13/2024 10:41:45,22.50,4295.09,3.69,2,13,0,17,0,27,851,FR1
12/13/2024 10:46:45,22.50,4353.09,3.70,2,14,0,17,0,27,0,FR1
12/13/2024 10:47:32,22.50,4400.16,3.69,2,14,0,17,0,28,766,FR1
12/13/2024 17:33:15,22.50,5581.46,3.69,2,15,0,17,0,28,0,FR1
12/13/2024 17:33:26,22.50,5592.69,3.69,2,15,0,17,0,29,47,FR1
12/13/2024 17:34:00,22.50,5626.71,3.69,2,15,0,17,0,30,0,FR1
12/13/2024 17:34:10,22.50,5637.26,3.69,2,15,0,17,0,31,43,FR1
12/13/2024 17:34:49,22.50,5654.22,3.69,2,16,0,17,0,31,0,FR1
12/13/2024 17:35:29,22.50,5693.85,3.69,2,16,0,17,0,32,0,FR1
12/13/2024 17:35:49,22.75,5714.56,3.69,2,16,0,17,0,33,338,FR1
12/13/2024 19:03:47,22.50,5976.63,3.69,2,16,0,18,0,33,0,FR1
12/13/2024 19:53:07,22.50,6117.96,3.69,2,16,0,19,0,33,0,FR1
12/13/2024 20:04:50,22.50,6151.98,3.68,2,17,0,19,0,33,0,FR1
12/13/2024 20:05:01,22.50,6162.63,3.69,2,17,0,19,0,34,43,FR1
12/13/2024 20:05:21,22.50,6182.43,3.69,2,17,0,19,0,35,7,FR1
12/13/2024 20:05:22,22.50,6183.53,3.69,2,17,0,19,0,36,167,FR1
12/13/2024 20:05:27,22.50,6189.04,3.69,2,17,0,19,0,37,523,FR1
12/13/2024 20:05:29,22.50,6190.30,3.68,2,17,0,19,0,38,44,FR1
12/13/2024 22:01:57,22.50,6554.63,3.69,2,17,0,20,0,38,0,FR1
12/13/2024 22:26:34,22.50,6625.47,3.69,2,18,0,20,0,38,0,FR1
12/13/2024 22:27:00,22.50,6651.78,3.68,2,18,0,20,0,39,24,FR1
12/13/2024 22:27:05,22.50,6655.98,3.68,2,18,0,20,0,40,371,FR1
12/14/2024 5:06:17,22.50,7834.73,3.68,2,18,0,20,0,41,0,FR1
12/14/2024 5:06:27,22.50,7835.73,3.68,2,18,0,20,0,42,88,FR1
12/14/2024 5:07:21,22.50,7838.93,3.67,2,18,0,20,0,43,0,FR1
12/14/2024 5:07:29,22.50,7839.84,3.68,2,18,0,20,0,44,0,FR1
12/14/2024 5:07:33,22.50,7840.47,3.67,2,18,0,20,0,45,0,FR1
12/14/2024 5:07:34,22.50,7841.10,3.67,2,18,0,20,0,46,0,FR1
12/14/2024 5:07:50,22.50,7842.30,3.67,2,18,0,20,0,47,0,FR1
12/14/2024 5:07:52,22.50,7843.64,3.67,2,18,0,20,0,48,710,FR1
12/14/2024 5:08:08,22.50,7846.32,3.68,2,18,0,20,0,49,1483,FR1
12/14/2024 5:08:15,22.50,7847.23,3.67,2,18,0,20,0,50,278,FR1
12/14/2024 5:08:16,22.50,7847.86,3.68,2,18,0,20,0,51,0,FR1
12/14/2024 5:08:22,22.50,7848.49,3.68,2,18,0,20,0,52,0,FR1
12/14/2024 5:08:44,22.50,7849.97,3.68,2,18,0,20,0,53,0,FR1
12/14/2024 5:09:19,22.50,7852.56,3.68,2,18,0,20,0,54,527,FR1
12/14/2024 5:09:33,22.50,7853.78,3.68,2,18,0,20,0,55,30,FR1
12/14/2024 5:09:35,22.50,7854.41,3.68,2,18,0,20,0,56,0,FR1
12/14/2024 5:09:41,22.50,7855.04,3.67,2,18,0,20,0,57,0,FR1
12/14/2024 5:09:46,22.50,7855.67,3.68,2,18,0,20,0,58,0,FR1
12/14/2024 5:09:47,22.50,7856.48,3.68,2,18,0,20,0,59,179,FR1
12/14/2024 5:10:02,22.50,7857.68,3.68,2,18,0,20,0,60,0,FR1
12/14/2024 5:10:08,22.50,7859.69,3.68,2,18,0,20,0,61,1382,FR1
12/14/2024 5:10:14,22.50,7860.61,3.67,2,18,0,20,0,62,0,FR1
12/14/2024 5:10:26,22.50,7862.28,3.67,2,18,0,20,0,63,754,FR1
12/14/2024 5:10:27,22.50,7862.91,3.67,2,18,0,20,0,64,0,FR1
12/14/2024 5:10:29,22.50,7863.53,3.68,2,18,0,20,0,65,0,FR1
12/14/2024 5:10:34,22.50,7864.23,3.67,2,18,0,20,0,66,71,FR1
12/14/2024 5:10:38,22.50,7864.86,3.67,2,18,0,20,0,67,4,FR1
12/14/2024 5:10:41,22.50,7865.49,3.68,2,18,0,20,0,68,0,FR1
12/14/2024 5:10:44,22.50,7866.14,3.68,2,18,0,20,0,69,20,FR1
12/14/2024 5:10:45,22.50,7866.88,3.68,2,18,0,20,0,70,111,FR1
12/14/2024 5:10:46,22.50,7867.70,3.68,2,18,0,20,0,71,186,FR1
12/14/2024 5:10:51,22.50,7868.33,3.67,2,18,0,20,0,72,0,FR1
12/14/2024 5:10:57,22.50,7869.53,3.67,2,18,0,20,0,73,576,FR1
12/14/2024 5:12:05,22.50,7873.43,3.68,2,18,0,20,0,74,128,FR1
12/14/2024 5:14:07,22.50,7879.76,3.67,2,18,0,20,0,75,0,FR1
12/14/2024 5:20:54,22.50,7899.59,3.68,2,18,0,20,0,76,70,FR1
12/14/2024 5:21:01,22.50,7900.50,3.67,2,18,0,20,0,77,0,FR1
12/14/2024 5:21:04,22.50,7901.13,3.68,2,18,0,20,0,78,0,FR1
12/14/2024 5:21:11,22.50,7902.04,3.68,2,18,0,20,0,79,0,FR1
12/14/2024 5:21:13,22.50,7902.67,3.68,2,18,0,20,0,80,0,FR1
12/14/2024 5:21:19,22.50,7903.58,3.67,2,18,0,20,0,81,0,FR1
12/14/2024 5:21:24,22.50,7904.21,3.68,2,18,0,20,0,82,0,FR1
12/14/2024 5:22:07,22.50,7906.75,3.67,2,18,0,20,0,83,195,FR1
12/14/2024 7:02:06,22.50,8192.50,3.68,2,18,0,20,0,84,0,FR1
12/14/2024 7:02:10,22.50,8193.94,3.68,2,18,0,20,0,85,817,FR1
12/14/2024 7:02:15,22.50,8194.57,3.68,2,18,0,20,0,86,0,FR1
12/14/2024 7:02:20,22.50,8195.68,3.67,2,18,0,20,0,87,469,FR1
12/14/2024 7:02:51,22.50,8198.75,3.68,2,18,0,20,0,88,1308,FR1
12/14/2024 7:02:52,22.50,8199.59,3.67,2,18,0,20,0,89,212,FR1
12/14/2024 7:04:08,22.50,8203.65,3.68,2,18,0,20,0,90,0,FR1
12/14/2024 7:07:27,22.50,8214.09,3.67,2,18,0,20,0,91,395,FR1
12/14/2024 8:00:51,22.50,8366.84,3.68,2,18,0,20,0,92,0,FR1
12/14/2024 8:01:06,22.50,8368.14,3.67,2,18,0,20,0,93,105,FR1
12/14/2024 8:01:17,22.50,8369.79,3.67,2,18,0,20,0,94,736,FR1
12/14/2024 8:01:31,22.50,8370.99,3.67,2,18,0,20,0,95,0,FR1
12/14/2024 8:01:45,22.50,8372.26,3.67,2,18,0,20,0,96,62,FR1
12/14/2024 8:01:56,22.50,8373.45,3.67,2,18,0,20,0,97,278,FR1
12/14/2024 8:01:57,22.50,8374.08,3.68,2,18,0,20,0,98,0,FR1
12/14/2024 8:02:04,22.50,8375.64,3.67,2,18,0,20,0,99,935,FR1
