MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#,Mode
2024-07-28 19:16:29,3,3.62,1.0,FR1,Pellet,Left,20,9,13,0.06,0,FR1
2024-07-28 19:16:53,3,3.62,,FR1,Poke,Left,21,9,13,,0,FR1
2024-07-28 19:17:02,3,3.63,2.0,FR1,Pellet,Left,21,9,14,6.27,0,FR1
2024-07-28 19:17:34,3,3.62,,FR1,Poke,Left,22,9,14,,0,FR1
2024-07-28 19:17:35,3,3.62,1.0,FR1,Pellet,Left,22,9,15,0.31,0,FR1
2024-07-28 19:17:50,3,3.62,,FR1,Poke,Left,23,9,15,,0,FR1
2024-07-28 19:17:51,3,3.62,2.0,FR1,Pellet,Left,23,9,16,0.06,0,FR1
2024-07-28 19:18:04,3,3.62,,FR1,Poke,Left,24,9,16,,0,FR1
2024-07-28 19:18:05,3,3.62,1.0,FR1,Pellet,Left,24,9,17,0.5,0,FR1
2024-07-28 19:18:29,3,3.62,,FR1,Poke,Left,25,9,17,,0,FR1
2024-07-28 19:18:39,3,3.62,2.0,FR1,Pellet,Left,25,9,18,7.67,0,FR1
2024-07-28 19:19:07,3,3.62,,FR1,Poke,Left,26,9,18,,0,FR1
2024-07-28 19:19:08,3,3.62,2.0,FR1,Pellet,Left,26,9,19,0.06,0,FR1
2024-07-28 19:19:29,3,3.62,,FR1,Poke,Left,27,9,19,,0,FR1
2024-07-28 19:19:30,3,3.62,1.0,FR1,Pellet,Left,27,9,20,0.12,0,FR1
2024-07-28 19:19:49,3,3.62,,FR1,Poke,Left,28,9,20,,0,FR1
2024-07-28 19:20:07,3,3.62,2.0,FR1,Pellet,Left,28,9,21,14.73,0,FR1
2024-07-28 19:21:22,3,3.62,,FR1,Poke,Left,29,9,21,,0,FR1
2024-07-28 19:21:25,3,3.62,1.0,FR1,Pellet,Left,29,9,22,2.91,0,FR1
2024-07-28 19:35:44,3,3.62,,FR1,Poke,Left,30,9,22,,0,FR1
2024-07-28 19:35:45,3,3.62,1.0,FR1,Pellet,Left,30,9,23,0.37,0,FR1
2024-07-28 19:36:04,3,3.62,,FR1,Poke,Left,31,9,23,,0,FR1
2024-07-28 19:36:05,3,3.62,2.0,FR1,Pellet,Left,31,9,24,0.19,0,FR1
2024-07-28 19:36:21,3,3.62,,FR1,Poke,Left,32,9,24,,0,FR1
2024-07-28 19:36:24,3,3.62,1.0,FR1,Pellet,Left,32,9,25,2.4,0,FR1
2024-07-28 19:36:44,3,3.62,,FR1,Poke,Left,33,9,25,,0,FR1
2024-07-28 19:36:45,3,3.62,2.0,FR1,Pellet,Left,33,9,26,0.19,0,FR1
2024-07-28 19:37:02,3,3.62,,FR1,Poke,Left,34,9,26,,0,FR1
2024-07-28 19:37:03,3,3.62,2.0,FR1,Pellet,Left,34,9,27,0.19,0,FR1
2024-07-28 19:37:19,3,3.62,,FR1,Poke,Left,35,9,27,,0,FR1
2024-07-28 19:37:20,3,3.62,1.0,FR1,Pellet,Left,35,9,28,0.25,0,FR1
2024-07-28 19:44:43,3,3.62,,FR1,Poke,Left,35,10,28,,0,FR1
2024-07-28 19:44:47,3,3.62,,FR1,Poke,Left,36,10,28,,0,FR1
2024-07-28 19:44:59,3,3.62,,FR1,Poke,Left,37,10,28,,0,FR1
2024-07-28 19:45:02,3,3.62,,FR1,Poke,Left,38,10,28,,0,FR1
2024-07-28 19:45:10,3,3.62,,FR1,Poke,Left,39,10,28,,0,FR1
2024-07-28 19:45:11,3,3.62,,FR1,Poke,Left,40,10,28,,0,FR1
2024-07-28 19:57:44,3,3.62,1.0,FR1,Pellet,Left,40,10,29,,0,FR1
2024-07-28 19:58:59,3,3.62,,FR1,Poke,Left,41,10,29,,0,FR1
2024-07-28 19:59:07,3,3.62,2.0,FR1,Pellet,Left,41,10,30,5.58,0,FR1
2024-07-28 20:12:05,3,3.62,,FR1,Poke,Left,42,10,30,,0,FR1
2024-07-28 20:12:07,3,3.62,2.0,FR1,Pellet,Left,42,10,31,0.06,0,FR1
2024-07-28 20:12:32,3,3.62,,FR1,Poke,Left,43,10,31,,0,FR1
2024-07-28 20:12:41,3,3.62,2.0,FR1,Pellet,Left,43,10,32,6.59,0,FR1
2024-07-28 20:17:24,3,3.62,,FR1,Poke,Left,43,11,32,,0,FR1
2024-07-28 20:19:47,3,3.62,,FR1,Poke,Left,44,11,32,,0,FR1
2024-07-28 20:19:48,3,3.62,2.0,FR1,Pellet,Left,44,11,33,0.31,0,FR1
2024-07-28 20:22:42,3,3.62,,FR1,Poke,Left,45,11,33,,0,FR1
2024-07-28 20:22:47,3,3.62,1.0,FR1,Pellet,Left,45,11,34,3.8,0,FR1
2024-07-28 20:22:51,3,3.62,,FR1,Poke,Left,46,11,34,,0,FR1
2024-07-28 20:44:08,3,3.62,2.0,FR1,Pellet,Left,46,11,35,,0,FR1
2024-07-28 20:51:57,3,3.62,,FR1,Poke,Left,47,11,35,,0,FR1
2024-07-28 20:51:58,3,3.62,2.0,FR1,Pellet,Left,47,11,36,0.25,0,FR1
2024-07-28 20:52:22,3,3.62,,FR1,Poke,Left,48,11,36,,0,FR1
2024-07-28 20:52:23,3,3.62,1.0,FR1,Pellet,Left,48,11,37,0.5,0,FR1
2024-07-28 20:52:44,3,3.62,,FR1,Poke,Left,49,11,37,,0,FR1
2024-07-28 20:52:44,3,3.62,,FR1,Poke,Left,50,11,37,,0,FR1
2024-07-28 20:52:48,3,3.62,3.0,FR1,Pellet,Left,50,11,38,0.06,0,FR1
2024-07-28 20:53:06,3,3.62,,FR1,Poke,Left,51,11,38,,0,FR1
2024-07-28 20:53:07,3,3.62,1.0,FR1,Pellet,Left,51,11,39,0.44,0,FR1
2024-07-28 20:53:29,3,3.62,,FR1,Poke,Left,52,11,39,,0,FR1
2024-07-28 20:53:32,3,3.62,2.0,FR1,Pellet,Left,52,11,40,0.19,0,FR1
2024-07-28 20:53:59,3,3.62,,FR1,Poke,Left,53,11,40,,0,FR1
2024-07-28 20:54:00,3,3.62,1.0,FR1,Pellet,Left,53,11,41,0.31,0,FR1
2024-07-28 20:54:21,3,3.62,,FR1,Poke,Left,54,11,41,,0,FR1
2024-07-28 20:54:48,3,3.62,2.0,FR1,Pellet,Left,54,11,42,24.02,0,FR1
2024-07-28 21:04:10,3,3.62,,FR1,Poke,Left,55,11,42,,0,FR1
2024-07-28 21:04:11,3,3.61,,FR1,Poke,Left,56,11,42,,0,FR1
2024-07-28 21:04:12,3,3.62,1.0,FR1,Pellet,Left,56,11,43,0.5,0,FR1
2024-07-28 21:04:32,3,3.62,,FR1,Poke,Left,57,11,43,,0,FR1
2024-07-28 21:04:33,3,3.62,2.0,FR1,Pellet,Left,57,11,44,0.25,0,FR1
2024-07-28 21:04:49,3,3.62,,FR1,Poke,Left,58,11,44,,0,FR1
2024-07-28 21:04:50,3,3.62,2.0,FR1,Pellet,Left,58,11,45,0.06,0,FR1
2024-07-28 21:05:06,3,3.62,,FR1,Poke,Left,59,11,45,,0,FR1
2024-07-28 21:05:07,3,3.62,2.0,FR1,Pellet,Left,59,11,46,0.06,0,FR1
2024-07-28 21:06:22,3,3.62,,FR1,Poke,Left,60,11,46,,0,FR1
2024-07-28 21:06:49,3,3.62,2.0,FR1,Pellet,Left,60,11,47,23.32,0,FR1
2024-07-28 21:06:54,3,3.62,,FR1,Poke,Left,60,12,47,,0,FR1
2024-07-28 21:07:00,3,3.62,,FR1,Poke,Left,60,13,47,,0,FR1
2024-07-28 21:11:20,3,3.62,,FR1,Poke,Left,61,13,47,,0,FR1
2024-07-28 21:11:22,3,3.62,1.0,FR1,Pellet,Left,61,13,48,0.25,0,FR1
2024-07-28 21:11:33,3,3.62,,FR1,Poke,Left,62,13,48,,0,FR1
2024-07-28 21:21:49,3,3.62,1.0,FR1,Pellet,Left,62,13,49,,0,FR1
2024-07-28 21:22:05,3,3.62,,FR1,Poke,Left,63,13,49,,0,FR1
2024-07-28 21:22:06,3,3.62,1.0,FR1,Pellet,Left,63,13,50,0.37,0,FR1
2024-07-28 21:22:29,3,3.62,,FR1,Poke,Left,64,13,50,,0,FR1
2024-07-28 21:22:30,3,3.62,1.0,FR1,Pellet,Left,64,13,51,0.37,0,FR1
2024-07-28 21:22:43,3,3.62,,FR1,Poke,Left,65,13,51,,0,FR1
2024-07-28 21:22:44,3,3.62,1.0,FR1,Pellet,Left,65,13,52,0.44,0,FR1
2024-07-28 21:23:04,3,3.62,,FR1,Poke,Left,66,13,52,,0,FR1
2024-07-28 21:23:05,3,3.62,1.0,FR1,Pellet,Left,66,13,53,0.19,0,FR1
2024-07-28 21:34:53,3,3.62,,FR1,Poke,Left,67,13,53,,0,FR1
2024-07-28 21:34:53,3,3.62,,FR1,Poke,Left,68,13,53,,0,FR1
2024-07-28 21:34:59,3,3.62,4.0,FR1,Pellet,Left,68,13,54,0.06,0,FR1
2024-07-28 21:35:20,3,3.62,,FR1,Poke,Left,69,13,54,,0,FR1
2024-07-28 21:35:21,3,3.62,1.0,FR1,Pellet,Left,69,13,55,0.18,0,FR1
2024-07-28 21:35:41,3,3.62,,FR1,Poke,Left,70,13,55,,0,FR1
2024-07-28 21:35:51,3,3.62,4.0,FR1,Pellet,Left,70,13,56,2.72,0,FR1
2024-07-28 22:01:05,3,3.62,,FR1,Poke,Left,71,13,56,,0,FR1
2024-07-28 22:01:07,3,3.62,1.0,FR1,Pellet,Left,71,13,57,1.13,0,FR1
2024-07-28 22:01:28,3,3.62,,FR1,Poke,Left,72,13,57,,0,FR1
2024-07-28 22:01:29,3,3.62,1.0,FR1,Pellet,Left,72,13,58,0.25,0,FR1
2024-07-28 22:01:46,3,3.62,,FR1,Poke,Left,73,13,58,,0,FR1
2024-07-28 22:01:47,3,3.62,1.0,FR1,Pellet,Left,73,13,59,0.19,0,FR1
2024-07-28 22:02:09,3,3.62,,FR1,Poke,Left,74,13,59,,0,FR1
2024-07-28 22:02:29,3,3.62,2.0,FR1,Pellet,Left,74,13,60,17.47,0,FR1
2024-07-28 22:02:59,3,3.62,,FR1,Poke,Left,75,13,60,,0,FR1
2024-07-28 22:02:59,3,3.62,,FR1,Poke,Left,76,13,60,,0,FR1
2024-07-28 22:03:02,3,3.62,3.0,FR1,Pellet,Left,76,13,61,0.37,0,FR1
2024-07-28 22:03:22,3,3.62,,FR1,Poke,Left,77,13,61,,0,FR1
2024-07-28 22:03:23,3,3.62,2.0,FR1,Pellet,Left,77,13,62,0.06,0,FR1
2024-07-28 22:35:23,3,3.62,,FR1,Poke,Left,78,13,62,,0,FR1
2024-07-28 22:35:25,3,3.62,1.0,FR1,Pellet,Left,78,13,63,0.44,0,FR1
2024-07-28 22:35:41,3,3.62,,FR1,Poke,Left,79,13,63,,0,FR1
2024-07-28 22:35:42,3,3.62,2.0,FR1,Pellet,Left,79,13,64,0.12,0,FR1
2024-07-28 22:35:54,3,3.62,,FR1,Poke,Left,80,13,64,,0,FR1
2024-07-28 22:35:55,3,3.61,2.0,FR1,Pellet,Left,80,13,65,0.06,0,FR1
2024-07-28 22:38:10,3,3.62,,FR1,Poke,Left,80,14,65,,0,FR1
2024-07-28 22:38:11,3,3.62,,FR1,Poke,Left,80,15,65,,0,FR1
2024-07-28 22:38:22,3,3.62,,FR1,Poke,Left,80,16,65,,0,FR1
2024-07-28 22:39:42,3,3.62,,FR1,Poke,Left,80,17,65,,0,FR1
2024-07-28 22:39:45,3,3.62,,FR1,Poke,Left,81,17,65,,0,FR1
2024-07-28 22:39:49,3,3.62,,FR1,Poke,Left,82,17,65,,0,FR1
2024-07-28 22:53:49,3,3.62,1.0,FR1,Pellet,Left,82,17,66,,0,FR1
2024-07-28 22:54:22,3,3.62,,FR1,Poke,Left,83,17,66,,0,FR1
2024-07-28 22:54:23,3,3.62,2.0,FR1,Pellet,Left,83,17,67,0.06,0,FR1
2024-07-28 22:54:40,3,3.62,,FR1,Poke,Left,84,17,67,,0,FR1
2024-07-28 22:54:43,3,3.62,3.0,FR1,Pellet,Left,84,17,68,0.06,0,FR1
2024-07-28 22:55:03,3,3.62,,FR1,Poke,Left,85,17,68,,0,FR1
2024-07-28 22:55:03,3,3.62,,FR1,Poke,Left,86,17,68,,0,FR1
2024-07-28 22:55:13,3,3.62,3.0,FR1,Pellet,Left,86,17,69,4.88,0,FR1
2024-07-28 22:55:41,3,3.62,,FR1,Poke,Left,87,17,69,,0,FR1
2024-07-28 22:55:50,3,3.62,2.0,FR1,Pellet,Left,87,17,70,6.53,0,FR1
2024-07-28 22:56:13,3,3.62,,FR1,Poke,Left,88,17,70,,0,FR1
2024-07-28 22:56:23,3,3.62,2.0,FR1,Pellet,Left,88,17,71,6.66,0,FR1
2024-07-28 23:12:32,3,3.62,,FR1,Poke,Left,89,17,71,,0,FR1
2024-07-28 23:12:33,3,3.62,1.0,FR1,Pellet,Left,89,17,72,0.44,0,FR1
2024-07-28 23:33:05,3,3.62,,FR1,Poke,Left,90,17,72,,0,FR1
2024-07-28 23:33:06,3,3.62,2.0,FR1,Pellet,Left,90,17,73,0.5,0,FR1
2024-07-28 23:33:29,3,3.62,,FR1,Poke,Left,91,17,73,,0,FR1
2024-07-28 23:33:38,3,3.62,2.0,FR1,Pellet,Left,91,17,74,6.47,0,FR1
2024-07-28 23:34:02,3,3.62,,FR1,Poke,Left,92,17,74,,0,FR1
2024-07-28 23:34:04,3,3.62,2.0,FR1,Pellet,Left,92,17,75,0.37,0,FR1
2024-07-28 23:35:44,3,3.62,,FR1,Poke,Left,92,18,75,,0,FR1
2024-07-28 23:39:27,3,3.62,,FR1,Poke,Left,93,18,75,,0,FR1
2024-07-28 23:39:28,3,3.62,,FR1,Poke,Left,94,18,75,,0,FR1
2024-07-28 23:43:47,3,3.62,,FR1,Poke,Left,94,19,75,,0,FR1
2024-07-28 23:47:53,3,3.62,2.0,FR1,Pellet,Left,94,19,76,,0,FR1
2024-07-28 23:47:59,3,3.62,,FR1,Poke,Left,95,19,76,,0,FR1
2024-07-28 23:48:09,3,3.62,1.0,FR1,Pellet,Left,95,19,77,9.58,0,FR1
2024-07-29 00:00:06,3,3.62,,FR1,Poke,Left,96,19,77,,0,FR1
2024-07-29 00:00:11,3,3.62,1.0,FR1,Pellet,Left,96,19,78,5.0,0,FR1
2024-07-29 00:00:56,3,3.62,,FR1,Poke,Left,97,19,78,,0,FR1
2024-07-29 00:02:22,3,3.62,,FR1,Poke,Left,98,19,78,,0,FR1
2024-07-29 00:02:24,3,3.62,,FR1,Poke,Left,99,19,78,,0,FR1
2024-07-29 00:02:27,3,3.62,,FR1,Poke,Left,100,19,78,,0,FR1
2024-07-29 00:06:33,3,3.62,1.0,FR1,Pellet,Left,100,19,79,,0,FR1
2024-07-29 00:12:53,3,3.62,,FR1,Poke,Left,101,19,79,,0,FR1
2024-07-29 00:12:54,3,3.62,2.0,FR1,Pellet,Left,101,19,80,0.25,0,FR1
2024-07-29 00:13:12,3,3.62,,FR1,Poke,Left,102,19,80,,0,FR1
2024-07-29 00:13:13,3,3.62,1.0,FR1,Pellet,Left,102,19,81,0.19,0,FR1
2024-07-29 00:49:13,3,3.62,,FR1,Poke,Left,103,19,81,,0,FR1
2024-07-29 00:49:14,3,3.62,,FR1,Poke,Left,104,19,81,,0,FR1
2024-07-29 00:49:17,3,3.62,2.0,FR1,Pellet,Left,104,19,82,0.82,0,FR1
2024-07-29 00:49:35,3,3.62,,FR1,Poke,Left,105,19,82,,0,FR1
2024-07-29 00:49:36,3,3.62,1.0,FR1,Pellet,Left,105,19,83,0.44,0,FR1
2024-07-29 00:49:52,3,3.62,,FR1,Poke,Left,106,19,83,,0,FR1
2024-07-29 00:49:53,3,3.62,1.0,FR1,Pellet,Left,106,19,84,0.69,0,FR1
2024-07-29 00:50:22,3,3.61,,FR1,Poke,Left,107,19,84,,0,FR1
2024-07-29 00:50:25,3,3.62,3.0,FR1,Pellet,Left,107,19,85,0.25,0,FR1
2024-07-29 00:50:47,3,3.62,,FR1,Poke,Left,108,19,85,,0,FR1
2024-07-29 00:50:47,3,3.62,1.0,FR1,Pellet,Left,108,19,86,0.25,0,FR1
2024-07-29 00:51:07,3,3.62,,FR1,Poke,Left,109,19,86,,0,FR1
2024-07-29 00:51:08,3,3.62,,FR1,Poke,Left,110,19,86,,0,FR1
2024-07-29 00:51:11,3,3.62,3.0,FR1,Pellet,Left,110,19,87,0.25,0,FR1
2024-07-29 00:51:33,3,3.62,,FR1,Poke,Left,111,19,87,,0,FR1
2024-07-29 00:51:33,3,3.62,,FR1,Poke,Left,112,19,87,,0,FR1
2024-07-29 00:51:34,3,3.62,,FR1,Poke,Left,113,19,87,,0,FR1
2024-07-29 00:51:37,3,3.62,,FR1,Poke,Left,114,19,87,,0,FR1
2024-07-29 00:51:38,3,3.62,2.0,FR1,Pellet,Left,114,19,88,0.94,0,FR1
2024-07-29 00:51:54,3,3.62,,FR1,Poke,Left,115,19,88,,0,FR1
2024-07-29 00:52:19,3,3.62,3.0,FR1,Pellet,Left,115,19,89,21.55,0,FR1
2024-07-29 00:52:56,3,3.62,,FR1,Poke,Left,116,19,89,,0,FR1
2024-07-29 00:53:09,3,3.62,2.0,FR1,Pellet,Left,116,19,90,10.15,0,FR1
2024-07-29 01:23:40,3,3.61,,FR1,Poke,Left,117,19,90,,0,FR1
2024-07-29 01:23:41,3,3.62,2.0,FR1,Pellet,Left,117,19,91,0.31,0,FR1
2024-07-29 01:31:18,3,3.62,,FR1,Poke,Left,118,19,91,,0,FR1
2024-07-29 01:31:22,3,3.62,2.0,FR1,Pellet,Left,118,19,92,0.31,0,FR1
2024-07-29 01:31:36,3,3.62,,FR1,Poke,Left,119,19,92,,0,FR1
2024-07-29 01:31:39,3,3.62,3.0,FR1,Pellet,Left,119,19,93,0.19,0,FR1
2024-07-29 01:31:57,3,3.62,,FR1,Poke,Left,120,19,93,,0,FR1
2024-07-29 01:32:00,3,3.62,3.0,FR1,Pellet,Left,120,19,94,0.19,0,FR1
2024-07-29 01:32:21,3,3.62,,FR1,Poke,Left,121,19,94,,0,FR1
2024-07-29 01:32:22,3,3.62,2.0,FR1,Pellet,Left,121,19,95,0.06,0,FR1
2024-07-29 01:32:47,3,3.62,,FR1,Poke,Left,122,19,95,,0,FR1
2024-07-29 01:32:47,3,3.62,,FR1,Poke,Left,123,19,95,,0,FR1
2024-07-29 01:32:51,3,3.62,3.0,FR1,Pellet,Left,123,19,96,0.94,0,FR1
2024-07-29 01:33:08,3,3.61,,FR1,Poke,Left,124,19,96,,0,FR1
2024-07-29 01:33:08,3,3.62,,FR1,Poke,Left,125,19,96,,0,FR1
2024-07-29 01:33:12,3,3.62,2.0,FR1,Pellet,Left,125,19,97,0.75,0,FR1
2024-07-29 01:33:24,3,3.62,,FR1,Poke,Left,126,19,97,,0,FR1
2024-07-29 01:33:25,3,3.62,,FR1,Poke,Left,127,19,97,,0,FR1
2024-07-29 01:33:39,3,3.62,3.0,FR1,Pellet,Left,127,19,98,10.72,0,FR1
2024-07-29 01:43:56,3,3.62,,FR1,Poke,Left,128,19,98,,0,FR1
2024-07-29 01:44:10,3,3.62,3.0,FR1,Pellet,Left,128,19,99,10.92,0,FR1
2024-07-29 02:02:55,3,3.62,,FR1,Poke,Left,129,19,99,,0,FR1
2024-07-29 02:02:56,3,3.62,2.0,FR1,Pellet,Left,129,19,100,0.06,0,FR1
2024-07-29 02:18:49,3,3.62,,FR1,Poke,Left,130,19,100,,0,FR1
2024-07-29 02:18:50,3,3.62,2.0,FR1,Pellet,Left,130,19,101,0.06,0,FR1
2024-07-29 02:19:09,3,3.62,,FR1,Poke,Left,131,19,101,,0,FR1
2024-07-29 02:19:10,3,3.62,2.0,FR1,Pellet,Left,131,19,102,0.06,0,FR1
2024-07-29 02:19:29,3,3.61,,FR1,Poke,Left,132,19,102,,0,FR1
2024-07-29 02:19:30,3,3.62,2.0,FR1,Pellet,Left,132,19,103,0.19,0,FR1
2024-07-29 02:52:05,3,3.62,,FR1,Poke,Left,133,19,103,,0,FR1
2024-07-29 02:52:19,3,3.62,2.0,FR1,Pellet,Left,133,19,104,11.49,0,FR1
2024-07-29 02:52:55,3,3.62,,FR1,Poke,Left,134,19,104,,0,FR1
2024-07-29 02:52:56,3,3.61,2.0,FR1,Pellet,Left,134,19,105,0.12,0,FR1
2024-07-29 02:53:14,3,3.62,,FR1,Poke,Left,135,19,105,,0,FR1
2024-07-29 02:53:14,3,3.62,,FR1,Poke,Left,136,19,105,,0,FR1
2024-07-29 02:53:18,3,3.62,2.0,FR1,Pellet,Left,136,19,106,0.94,0,FR1
2024-07-29 02:55:53,3,3.61,,FR1,Poke,Left,136,20,106,,0,FR1
2024-07-29 02:56:03,3,3.62,,FR1,Poke,Left,136,21,106,,0,FR1
2024-07-29 02:56:09,3,3.62,,FR1,Poke,Left,136,22,106,,0,FR1
2024-07-29 02:57:23,3,3.62,,FR1,Poke,Left,136,23,106,,0,FR1
2024-07-29 03:01:04,3,3.62,,FR1,Poke,Left,137,23,106,,0,FR1
2024-07-29 03:02:05,3,3.61,1.0,FR1,Pellet,Left,137,23,107,59.98,0,FR1
2024-07-29 03:03:23,3,3.62,,FR1,Poke,Left,137,24,107,,0,FR1
2024-07-29 03:03:58,3,3.62,,FR1,Poke,Left,138,24,107,,0,FR1
2024-07-29 03:03:59,3,3.62,1.0,FR1,Pellet,Left,138,24,108,0.82,0,FR1
2024-07-29 03:09:22,3,3.62,,FR1,Poke,Left,138,25,108,,0,FR1
2024-07-29 03:13:48,3,3.62,,FR1,Poke,Left,138,26,108,,0,FR1
2024-07-29 03:14:08,3,3.62,,FR1,Poke,Left,139,26,108,,0,FR1
2024-07-29 03:14:08,3,3.62,,FR1,Poke,Left,140,26,108,,0,FR1
2024-07-29 03:14:21,3,3.62,3.0,FR1,Pellet,Left,140,26,109,8.24,0,FR1
2024-07-29 03:14:47,3,3.62,,FR1,Poke,Left,141,26,109,,0,FR1
2024-07-29 03:14:49,3,3.62,2.0,FR1,Pellet,Left,141,26,110,0.56,0,FR1
2024-07-29 03:19:53,3,3.62,,FR1,Poke,Left,142,26,110,,0,FR1
2024-07-29 03:20:00,3,3.62,,FR1,Poke,Left,143,26,110,,0,FR1
2024-07-29 03:21:06,3,3.62,2.0,FR1,Pellet,Left,143,26,111,,0,FR1
2024-07-29 03:22:55,3,3.61,,FR1,Poke,Left,143,27,111,,0,FR1
2024-07-29 03:23:03,3,3.62,,FR1,Poke,Left,144,27,111,,0,FR1
2024-07-29 03:29:12,3,3.62,1.0,FR1,Pellet,Left,144,27,112,,0,FR1
2024-07-29 03:31:40,3,3.61,,FR1,Poke,Left,145,27,112,,0,FR1
2024-07-29 03:31:41,3,3.62,1.0,FR1,Pellet,Left,145,27,113,0.44,0,FR1
2024-07-29 03:33:30,3,3.62,,FR1,Poke,Left,145,28,113,,0,FR1
2024-07-29 03:33:49,3,3.62,,FR1,Poke,Left,146,28,113,,0,FR1
2024-07-29 03:34:09,3,3.61,,FR1,Poke,Left,146,29,113,,0,FR1
2024-07-29 03:34:10,3,3.62,,FR1,Poke,Left,146,30,113,,0,FR1
2024-07-29 03:34:16,3,3.62,,FR1,Poke,Left,146,31,113,,0,FR1
2024-07-29 03:43:56,3,3.62,1.0,FR1,Pellet,Left,146,31,114,,0,FR1
2024-07-29 03:45:24,3,3.62,,FR1,Poke,Left,147,31,114,,0,FR1
2024-07-29 03:45:26,3,3.62,1.0,FR1,Pellet,Left,147,31,115,0.75,0,FR1
2024-07-29 03:45:41,3,3.62,,FR1,Poke,Left,148,31,115,,0,FR1
2024-07-29 03:45:54,3,3.62,2.0,FR1,Pellet,Left,148,31,116,9.64,0,FR1
