MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#,Mode
2024-07-28 18:51:52,5,3.8,3.0,FR1,Pellet,Left,8,15,8,0.25,0,FR1
2024-07-28 18:52:38,5,3.8,,FR1,Poke,Left,9,15,8,,0,FR1
2024-07-28 18:52:39,5,3.8,2.0,FR1,Pellet,Left,9,15,9,0.06,0,FR1
2024-07-28 18:53:50,5,3.8,,FR1,Poke,Left,9,16,9,,0,FR1
2024-07-28 18:53:57,5,3.8,,FR1,Poke,Left,10,16,9,,0,FR1
2024-07-28 18:53:58,5,3.81,,FR1,Poke,Left,11,16,9,,0,FR1
2024-07-28 18:54:02,5,3.8,3.0,FR1,Pellet,Left,11,16,10,0.37,0,FR1
2024-07-28 18:54:34,5,3.8,,FR1,Poke,Left,12,16,10,,0,FR1
2024-07-28 18:54:38,5,3.8,2.0,FR1,Pellet,Left,12,16,11,1.01,0,FR1
2024-07-28 18:55:30,5,3.81,,FR1,Poke,Left,13,16,11,,0,FR1
2024-07-28 18:55:31,5,3.8,1.0,FR1,Pellet,Left,13,16,12,0.31,0,FR1
2024-07-28 18:56:16,5,3.8,,FR1,Poke,Left,13,17,12,,0,FR1
2024-07-28 18:56:40,5,3.8,,FR1,Poke,Left,14,17,12,,0,FR1
2024-07-28 18:56:41,5,3.8,,FR1,Poke,Left,15,17,12,,0,FR1
2024-07-28 18:56:45,5,3.81,3.0,FR1,Pellet,Left,15,17,13,1.45,0,FR1
2024-07-28 18:57:08,5,3.8,,FR1,Poke,Left,16,17,13,,0,FR1
2024-07-28 18:57:08,5,3.8,,FR1,Poke,Left,17,17,13,,0,FR1
2024-07-28 18:57:12,5,3.8,2.0,FR1,Pellet,Left,17,17,14,1.07,0,FR1
2024-07-28 18:57:39,5,3.8,,FR1,Poke,Left,18,17,14,,0,FR1
2024-07-28 18:57:40,5,3.8,2.0,FR1,Pellet,Left,18,17,15,0.37,0,FR1
2024-07-28 18:58:02,5,3.8,,FR1,Poke,Left,19,17,15,,0,FR1
2024-07-28 18:58:04,5,3.8,1.0,FR1,Pellet,Left,19,17,16,1.58,0,FR1
2024-07-28 18:58:31,5,3.8,,FR1,Poke,Left,20,17,16,,0,FR1
2024-07-28 18:58:35,5,3.8,2.0,FR1,Pellet,Left,20,17,17,0.75,0,FR1
2024-07-28 18:59:07,5,3.8,,FR1,Poke,Left,21,17,17,,0,FR1
2024-07-28 18:59:09,5,3.8,1.0,FR1,Pellet,Left,21,17,18,1.01,0,FR1
2024-07-28 18:59:28,5,3.81,,FR1,Poke,Left,22,17,18,,0,FR1
2024-07-28 18:59:28,5,3.8,,FR1,Poke,Left,23,17,18,,0,FR1
2024-07-28 18:59:32,5,3.8,2.0,FR1,Pellet,Left,23,17,19,0.56,0,FR1
2024-07-28 18:59:53,5,3.8,,FR1,Poke,Left,24,17,19,,0,FR1
2024-07-28 18:59:55,5,3.8,1.0,FR1,Pellet,Left,24,17,20,1.96,0,FR1
2024-07-28 19:00:13,5,3.81,,FR1,Poke,Left,25,17,20,,0,FR1
2024-07-28 19:00:17,5,3.8,2.0,FR1,Pellet,Left,25,17,21,0.88,0,FR1
2024-07-28 19:00:39,5,3.8,,FR1,Poke,Left,26,17,21,,0,FR1
2024-07-28 19:00:41,5,3.8,1.0,FR1,Pellet,Left,26,17,22,0.56,0,FR1
2024-07-28 19:01:00,5,3.8,,FR1,Poke,Left,27,17,22,,0,FR1
2024-07-28 19:01:02,5,3.8,1.0,FR1,Pellet,Left,27,17,23,1.01,0,FR1
2024-07-28 19:01:40,5,3.8,,FR1,Poke,Left,28,17,23,,0,FR1
2024-07-28 19:01:41,5,3.8,,FR1,Poke,Left,29,17,23,,0,FR1
2024-07-28 19:01:45,5,3.8,2.0,FR1,Pellet,Left,29,17,24,1.2,0,FR1
2024-07-28 19:02:08,5,3.8,,FR1,Poke,Left,30,17,24,,0,FR1
2024-07-28 19:02:09,5,3.8,1.0,FR1,Pellet,Left,30,17,25,0.25,0,FR1
2024-07-28 19:02:40,5,3.81,,FR1,Poke,Left,31,17,25,,0,FR1
2024-07-28 19:02:41,5,3.8,,FR1,Poke,Left,32,17,25,,0,FR1
2024-07-28 19:02:44,5,3.8,1.0,FR1,Pellet,Left,32,17,26,2.72,0,FR1
2024-07-28 19:03:06,5,3.8,,FR1,Poke,Left,33,17,26,,0,FR1
2024-07-28 19:03:07,5,3.8,,FR1,Poke,Left,34,17,26,,0,FR1
2024-07-28 19:03:08,5,3.81,,FR1,Poke,Left,35,17,26,,0,FR1
2024-07-28 19:03:10,5,3.8,1.0,FR1,Pellet,Left,35,17,27,2.22,0,FR1
2024-07-28 19:03:35,5,3.8,,FR1,Poke,Left,36,17,27,,0,FR1
2024-07-28 19:03:38,5,3.8,2.0,FR1,Pellet,Left,36,17,28,2.02,0,FR1
2024-07-28 19:04:16,5,3.8,,FR1,Poke,Left,37,17,28,,0,FR1
2024-07-28 19:04:18,5,3.8,2.0,FR1,Pellet,Left,37,17,29,0.5,0,FR1
2024-07-28 19:04:52,5,3.81,,FR1,Poke,Left,38,17,29,,0,FR1
2024-07-28 19:04:56,5,3.8,3.0,FR1,Pellet,Left,38,17,30,1.26,0,FR1
2024-07-28 19:06:34,5,3.81,,FR1,Poke,Left,39,17,30,,0,FR1
2024-07-28 19:06:34,5,3.8,,FR1,Poke,Left,40,17,30,,0,FR1
2024-07-28 19:06:38,5,3.8,2.0,FR1,Pellet,Left,40,17,31,0.31,0,FR1
2024-07-28 19:07:07,5,3.8,,FR1,Poke,Left,41,17,31,,0,FR1
2024-07-28 19:07:08,5,3.8,1.0,FR1,Pellet,Left,41,17,32,0.94,0,FR1
2024-07-28 19:08:34,5,3.8,,FR1,Poke,Left,42,17,32,,0,FR1
2024-07-28 19:08:35,5,3.8,,FR1,Poke,Left,43,17,32,,0,FR1
2024-07-28 19:08:41,5,3.8,3.0,FR1,Pellet,Left,43,17,33,2.66,0,FR1
2024-07-28 19:21:00,5,3.8,,FR1,Poke,Left,44,17,33,,0,FR1
2024-07-28 19:21:01,5,3.8,2.0,FR1,Pellet,Left,44,17,34,0.25,0,FR1
2024-07-28 19:21:21,5,3.8,,FR1,Poke,Left,45,17,34,,0,FR1
2024-07-28 19:21:23,5,3.8,2.0,FR1,Pellet,Left,45,17,35,0.75,0,FR1
2024-07-28 19:21:52,5,3.8,,FR1,Poke,Left,46,17,35,,0,FR1
2024-07-28 19:21:53,5,3.8,,FR1,Poke,Left,47,17,35,,0,FR1
2024-07-28 19:21:54,5,3.8,1.0,FR1,Pellet,Left,47,17,36,1.26,0,FR1
2024-07-28 19:22:20,5,3.8,,FR1,Poke,Left,48,17,36,,0,FR1
2024-07-28 19:22:21,5,3.8,1.0,FR1,Pellet,Left,48,17,37,0.82,0,FR1
2024-07-28 19:22:44,5,3.8,,FR1,Poke,Left,49,17,37,,0,FR1
2024-07-28 19:22:46,5,3.8,1.0,FR1,Pellet,Left,49,17,38,0.5,0,FR1
2024-07-28 19:28:53,5,3.8,,FR1,Poke,Left,50,17,38,,0,FR1
2024-07-28 19:28:55,5,3.8,1.0,FR1,Pellet,Left,50,17,39,0.69,0,FR1
2024-07-28 19:29:19,5,3.8,,FR1,Poke,Left,51,17,39,,0,FR1
2024-07-28 19:29:22,5,3.81,2.0,FR1,Pellet,Left,51,17,40,0.5,0,FR1
2024-07-28 19:30:02,5,3.8,,FR1,Poke,Left,52,17,40,,0,FR1
2024-07-28 19:30:03,5,3.8,1.0,FR1,Pellet,Left,52,17,41,1.01,0,FR1
2024-07-28 19:39:50,5,3.8,,FR1,Poke,Left,53,17,41,,0,FR1
2024-07-28 19:39:51,5,3.8,1.0,FR1,Pellet,Left,53,17,42,0.37,0,FR1
2024-07-28 19:40:13,5,3.8,,FR1,Poke,Left,54,17,42,,0,FR1
2024-07-28 19:40:14,5,3.8,1.0,FR1,Pellet,Left,54,17,43,0.75,0,FR1
2024-07-28 19:40:49,5,3.8,,FR1,Poke,Left,55,17,43,,0,FR1
2024-07-28 19:40:51,5,3.8,1.0,FR1,Pellet,Left,55,17,44,1.01,0,FR1
2024-07-28 19:46:51,5,3.8,,FR1,Poke,Left,55,18,44,,0,FR1
2024-07-28 19:50:48,5,3.8,,FR1,Poke,Left,56,18,44,,0,FR1
2024-07-28 19:50:50,5,3.8,1.0,FR1,Pellet,Left,56,18,45,1.26,0,FR1
2024-07-28 19:51:52,5,3.8,,FR1,Poke,Left,56,19,45,,0,FR1
2024-07-28 20:04:08,5,3.81,,FR1,Poke,Left,57,19,45,,0,FR1
2024-07-28 20:04:10,5,3.8,1.0,FR1,Pellet,Left,57,19,46,0.88,0,FR1
2024-07-28 20:04:58,5,3.8,,FR1,Poke,Left,58,19,46,,0,FR1
2024-07-28 20:05:00,5,3.8,1.0,FR1,Pellet,Left,58,19,47,1.45,0,FR1
2024-07-28 20:15:22,5,3.8,,FR1,Poke,Left,59,19,47,,0,FR1
2024-07-28 20:15:23,5,3.8,1.0,FR1,Pellet,Left,59,19,48,0.44,0,FR1
2024-07-28 20:15:52,5,3.8,,FR1,Poke,Left,60,19,48,,0,FR1
2024-07-28 20:15:53,5,3.8,,FR1,Poke,Left,61,19,48,,0,FR1
2024-07-28 20:15:56,5,3.8,2.0,FR1,Pellet,Left,61,19,49,0.63,0,FR1
2024-07-28 20:16:28,5,3.8,,FR1,Poke,Left,62,19,49,,0,FR1
2024-07-28 20:16:31,5,3.8,1.0,FR1,Pellet,Left,62,19,50,1.58,0,FR1
2024-07-28 20:17:07,5,3.8,,FR1,Poke,Left,63,19,50,,0,FR1
2024-07-28 20:17:08,5,3.8,1.0,FR1,Pellet,Left,63,19,51,0.63,0,FR1
2024-07-28 20:22:49,5,3.8,,FR1,Poke,Left,64,19,51,,0,FR1
2024-07-28 20:22:50,5,3.8,1.0,FR1,Pellet,Left,64,19,52,0.44,0,FR1
2024-07-28 20:23:18,5,3.8,,FR1,Poke,Left,65,19,52,,0,FR1
2024-07-28 20:23:19,5,3.8,,FR1,Poke,Left,66,19,52,,0,FR1
2024-07-28 20:23:20,5,3.8,1.0,FR1,Pellet,Left,66,19,53,0.95,0,FR1
2024-07-28 20:24:27,5,3.8,,FR1,Poke,Left,67,19,53,,0,FR1
2024-07-28 20:24:29,5,3.8,2.0,FR1,Pellet,Left,67,19,54,0.5,0,FR1
2024-07-28 20:25:02,5,3.8,,FR1,Poke,Left,68,19,54,,0,FR1
2024-07-28 20:25:04,5,3.8,2.0,FR1,Pellet,Left,68,19,55,0.82,0,FR1
2024-07-28 20:35:17,5,3.8,,FR1,Poke,Left,69,19,55,,0,FR1
2024-07-28 20:35:19,5,3.8,1.0,FR1,Pellet,Left,69,19,56,0.95,0,FR1
2024-07-28 20:35:39,5,3.8,,FR1,Poke,Left,70,19,56,,0,FR1
2024-07-28 20:35:39,5,3.8,,FR1,Poke,Left,71,19,56,,0,FR1
2024-07-28 20:35:40,5,3.8,,FR1,Poke,Left,72,19,56,,0,FR1
2024-07-28 20:35:45,5,3.8,2.0,FR1,Pellet,Left,72,19,57,2.53,0,FR1
2024-07-28 20:36:07,5,3.8,,FR1,Poke,Left,73,19,57,,0,FR1
2024-07-28 20:36:09,5,3.8,1.0,FR1,Pellet,Left,73,19,58,1.45,0,FR1
2024-07-28 20:36:46,5,3.8,,FR1,Poke,Left,74,19,58,,0,FR1
2024-07-28 20:36:46,5,3.8,,FR1,Poke,Left,75,19,58,,0,FR1
2024-07-28 20:36:47,5,3.8,,FR1,Poke,Left,76,19,58,,0,FR1
2024-07-28 20:36:50,5,3.8,2.0,FR1,Pellet,Left,76,19,59,0.37,0,FR1
2024-07-28 20:47:06,5,3.8,,FR1,Poke,Left,77,19,59,,0,FR1
2024-07-28 20:47:07,5,3.8,1.0,FR1,Pellet,Left,77,19,60,0.25,0,FR1
2024-07-28 20:47:29,5,3.8,,FR1,Poke,Left,78,19,60,,0,FR1
2024-07-28 20:47:31,5,3.8,2.0,FR1,Pellet,Left,78,19,61,0.44,0,FR1
2024-07-28 20:48:04,5,3.8,,FR1,Poke,Left,79,19,61,,0,FR1
2024-07-28 20:48:04,5,3.8,,FR1,Poke,Left,80,19,61,,0,FR1
2024-07-28 20:48:08,5,3.8,2.0,FR1,Pellet,Left,80,19,62,0.5,0,FR1
2024-07-28 20:55:54,5,3.8,,FR1,Poke,Left,81,19,62,,0,FR1
2024-07-28 20:55:56,5,3.8,1.0,FR1,Pellet,Left,81,19,63,1.07,0,FR1
2024-07-28 20:56:29,5,3.8,,FR1,Poke,Left,82,19,63,,0,FR1
2024-07-28 20:56:30,5,3.8,1.0,FR1,Pellet,Left,82,19,64,0.31,0,FR1
2024-07-28 21:11:40,5,3.79,,FR1,Poke,Left,83,19,64,,0,FR1
2024-07-28 21:11:43,5,3.8,1.0,FR1,Pellet,Left,83,19,65,1.89,0,FR1
2024-07-28 21:12:10,5,3.8,,FR1,Poke,Left,84,19,65,,0,FR1
2024-07-28 21:12:11,5,3.8,1.0,FR1,Pellet,Left,84,19,66,0.37,0,FR1
2024-07-28 21:12:55,5,3.8,,FR1,Poke,Left,85,19,66,,0,FR1
2024-07-28 21:12:59,5,3.8,1.0,FR1,Pellet,Left,85,19,67,2.47,0,FR1
2024-07-28 21:24:35,5,3.8,,FR1,Poke,Left,86,19,67,,0,FR1
2024-07-28 21:24:36,5,3.8,1.0,FR1,Pellet,Left,86,19,68,0.44,0,FR1
2024-07-28 21:24:58,5,3.8,,FR1,Poke,Left,87,19,68,,0,FR1
2024-07-28 21:24:59,5,3.8,,FR1,Poke,Left,88,19,68,,0,FR1
2024-07-28 21:25:05,5,3.8,3.0,FR1,Pellet,Left,88,19,69,1.26,0,FR1
2024-07-28 21:25:43,5,3.8,,FR1,Poke,Left,89,19,69,,0,FR1
2024-07-28 21:25:45,5,3.8,1.0,FR1,Pellet,Left,89,19,70,1.32,0,FR1
2024-07-28 21:26:08,5,3.8,,FR1,Poke,Left,90,19,70,,0,FR1
2024-07-28 21:26:10,5,3.8,1.0,FR1,Pellet,Left,90,19,71,1.13,0,FR1
2024-07-28 21:26:35,5,3.8,,FR1,Poke,Left,91,19,71,,0,FR1
2024-07-28 21:26:38,5,3.8,1.0,FR1,Pellet,Left,91,19,72,2.59,0,FR1
2024-07-28 21:27:12,5,3.8,,FR1,Poke,Left,92,19,72,,0,FR1
2024-07-28 21:27:14,5,3.8,1.0,FR1,Pellet,Left,92,19,73,0.82,0,FR1
2024-07-28 21:35:59,5,3.8,,FR1,Poke,Left,93,19,73,,0,FR1
2024-07-28 21:36:00,5,3.8,1.0,FR1,Pellet,Left,93,19,74,0.31,0,FR1
2024-07-28 21:43:44,5,3.8,,FR1,Poke,Left,94,19,74,,0,FR1
2024-07-28 21:43:48,5,3.8,2.0,FR1,Pellet,Left,94,19,75,1.01,0,FR1
2024-07-28 21:54:03,5,3.8,,FR1,Poke,Left,95,19,75,,0,FR1
2024-07-28 21:54:04,5,3.8,1.0,FR1,Pellet,Left,95,19,76,0.31,0,FR1
2024-07-28 22:02:15,5,3.8,,FR1,Poke,Left,96,19,76,,0,FR1
2024-07-28 22:02:37,5,3.8,2.0,FR1,Pellet,Left,96,19,77,19.14,0,FR1
2024-07-28 22:03:05,5,3.8,,FR1,Poke,Left,97,19,77,,0,FR1
2024-07-28 22:03:07,5,3.79,1.0,FR1,Pellet,Left,97,19,78,0.37,0,FR1
2024-07-28 22:03:48,5,3.8,,FR1,Poke,Left,98,19,78,,0,FR1
2024-07-28 22:03:51,5,3.8,1.0,FR1,Pellet,Left,98,19,79,1.64,0,FR1
2024-07-28 22:04:15,5,3.8,,FR1,Poke,Left,99,19,79,,0,FR1
2024-07-28 22:04:17,5,3.8,1.0,FR1,Pellet,Left,99,19,80,0.63,0,FR1
2024-07-28 22:04:46,5,3.8,,FR1,Poke,Left,100,19,80,,0,FR1
2024-07-28 22:04:50,5,3.8,2.0,FR1,Pellet,Left,100,19,81,1.2,0,FR1
2024-07-28 22:15:55,5,3.8,,FR1,Poke,Left,101,19,81,,0,FR1
2024-07-28 22:15:58,5,3.8,1.0,FR1,Pellet,Left,101,19,82,1.58,0,FR1
2024-07-28 22:22:46,5,3.8,,FR1,Poke,Left,102,19,82,,0,FR1
2024-07-28 22:22:48,5,3.8,1.0,FR1,Pellet,Left,102,19,83,0.88,0,FR1
2024-07-28 22:23:39,5,3.79,,FR1,Poke,Left,103,19,83,,0,FR1
2024-07-28 22:23:44,5,3.8,1.0,FR1,Pellet,Left,103,19,84,3.99,0,FR1
2024-07-28 22:24:10,5,3.8,,FR1,Poke,Left,104,19,84,,0,FR1
2024-07-28 22:24:12,5,3.8,1.0,FR1,Pellet,Left,104,19,85,1.2,0,FR1
2024-07-28 22:33:04,5,3.8,,FR1,Poke,Left,105,19,85,,0,FR1
2024-07-28 22:33:06,5,3.8,1.0,FR1,Pellet,Left,105,19,86,1.39,0,FR1
2024-07-28 22:34:55,5,3.8,,FR1,Poke,Left,106,19,86,,0,FR1
2024-07-28 22:34:58,5,3.8,2.0,FR1,Pellet,Left,106,19,87,0.37,0,FR1
2024-07-28 22:45:26,5,3.8,,FR1,Poke,Left,107,19,87,,0,FR1
2024-07-28 22:45:28,5,3.8,1.0,FR1,Pellet,Left,107,19,88,1.45,0,FR1
2024-07-28 22:45:57,5,3.8,,FR1,Poke,Left,108,19,88,,0,FR1
2024-07-28 22:45:58,5,3.8,1.0,FR1,Pellet,Left,108,19,89,0.56,0,FR1
2024-07-28 22:55:49,5,3.8,,FR1,Poke,Left,109,19,89,,0,FR1
2024-07-28 22:55:50,5,3.8,1.0,FR1,Pellet,Left,109,19,90,0.44,0,FR1
2024-07-28 22:56:07,5,3.8,,FR1,Poke,Left,110,19,90,,0,FR1
2024-07-28 22:56:10,5,3.8,2.0,FR1,Pellet,Left,110,19,91,0.31,0,FR1
2024-07-28 22:56:44,5,3.8,,FR1,Poke,Left,111,19,91,,0,FR1
2024-07-28 22:56:45,5,3.8,1.0,FR1,Pellet,Left,111,19,92,0.63,0,FR1
2024-07-28 22:57:09,5,3.8,,FR1,Poke,Left,112,19,92,,0,FR1
2024-07-28 22:57:11,5,3.8,1.0,FR1,Pellet,Left,112,19,93,0.63,0,FR1
2024-07-28 22:57:32,5,3.8,,FR1,Poke,Left,113,19,93,,0,FR1
2024-07-28 22:57:33,5,3.8,,FR1,Poke,Left,114,19,93,,0,FR1
2024-07-28 22:57:36,5,3.79,2.0,FR1,Pellet,Left,114,19,94,0.31,0,FR1
2024-07-28 22:58:04,5,3.8,,FR1,Poke,Left,115,19,94,,0,FR1
2024-07-28 22:58:06,5,3.8,1.0,FR1,Pellet,Left,115,19,95,1.07,0,FR1
2024-07-28 23:25:56,5,3.8,,FR1,Poke,Left,116,19,95,,0,FR1
2024-07-28 23:25:57,5,3.79,1.0,FR1,Pellet,Left,116,19,96,0.25,0,FR1
2024-07-28 23:35:33,5,3.8,,FR1,Poke,Left,117,19,96,,0,FR1
2024-07-28 23:35:34,5,3.79,1.0,FR1,Pellet,Left,117,19,97,0.31,0,FR1
2024-07-28 23:35:52,5,3.79,,FR1,Poke,Left,118,19,97,,0,FR1
2024-07-28 23:35:55,5,3.8,2.0,FR1,Pellet,Left,118,19,98,0.5,0,FR1
2024-07-28 23:36:21,5,3.8,,FR1,Poke,Left,119,19,98,,0,FR1
2024-07-28 23:36:23,5,3.8,1.0,FR1,Pellet,Left,119,19,99,0.82,0,FR1
2024-07-28 23:37:01,5,3.8,,FR1,Poke,Left,120,19,99,,0,FR1
2024-07-28 23:37:02,5,3.8,1.0,FR1,Pellet,Left,120,19,100,0.94,0,FR1
2024-07-28 23:37:23,5,3.8,,FR1,Poke,Left,121,19,100,,0,FR1
2024-07-28 23:37:25,5,3.8,1.0,FR1,Pellet,Left,121,19,101,1.13,0,FR1
2024-07-28 23:59:25,5,3.79,,FR1,Poke,Left,122,19,101,,0,FR1
2024-07-28 23:59:28,5,3.79,2.0,FR1,Pellet,Left,122,19,102,2.27,0,FR1
2024-07-29 00:05:56,5,3.79,,FR1,Poke,Left,123,19,102,,0,FR1
2024-07-29 00:05:58,5,3.79,1.0,FR1,Pellet,Left,123,19,103,1.26,0,FR1
2024-07-29 00:18:25,5,3.79,,FR1,Poke,Left,124,19,103,,0,FR1
2024-07-29 00:18:27,5,3.79,1.0,FR1,Pellet,Left,124,19,104,0.63,0,FR1
2024-07-29 00:31:17,5,3.79,,FR1,Poke,Left,125,19,104,,0,FR1
2024-07-29 00:31:20,5,3.79,2.0,FR1,Pellet,Left,125,19,105,1.83,0,FR1
2024-07-29 00:38:09,5,3.79,,FR1,Poke,Left,126,19,105,,0,FR1
2024-07-29 00:38:10,5,3.8,1.0,FR1,Pellet,Left,126,19,106,0.44,0,FR1
2024-07-29 00:39:24,5,3.79,,FR1,Poke,Left,127,19,106,,0,FR1
2024-07-29 00:39:25,5,3.79,1.0,FR1,Pellet,Left,127,19,107,0.5,0,FR1
2024-07-29 00:39:55,5,3.8,,FR1,Poke,Left,128,19,107,,0,FR1
2024-07-29 00:39:58,5,3.79,1.0,FR1,Pellet,Left,128,19,108,2.02,0,FR1
2024-07-29 00:40:31,5,3.8,,FR1,Poke,Left,129,19,108,,0,FR1
2024-07-29 00:40:33,5,3.79,1.0,FR1,Pellet,Left,129,19,109,0.56,0,FR1
2024-07-29 01:07:34,5,3.79,,FR1,Poke,Left,130,19,109,,0,FR1
2024-07-29 01:07:35,5,3.79,1.0,FR1,Pellet,Left,130,19,110,0.63,0,FR1
2024-07-29 01:08:15,5,3.79,,FR1,Poke,Left,131,19,110,,0,FR1
2024-07-29 01:08:17,5,3.8,2.0,FR1,Pellet,Left,131,19,111,1.01,0,FR1
2024-07-29 01:10:40,5,3.8,,FR1,Poke,Left,131,20,111,,0,FR1
2024-07-29 01:11:13,5,3.79,,FR1,Poke,Left,132,20,111,,0,FR1
2024-07-29 01:11:17,5,3.79,3.0,FR1,Pellet,Left,132,20,112,0.82,0,FR1
2024-07-29 01:18:36,5,3.8,,FR1,Poke,Left,133,20,112,,0,FR1
2024-07-29 01:18:39,5,3.79,3.0,FR1,Pellet,Left,133,20,113,0.5,0,FR1
2024-07-29 01:22:06,5,3.79,,FR1,Poke,Left,134,20,113,,0,FR1
2024-07-29 01:22:07,5,3.79,2.0,FR1,Pellet,Left,134,20,114,0.44,0,FR1
2024-07-29 01:26:38,5,3.79,,FR1,Poke,Left,135,20,114,,0,FR1
2024-07-29 01:26:39,5,3.79,1.0,FR1,Pellet,Left,135,20,115,0.56,0,FR1
2024-07-29 01:30:18,5,3.78,,FR1,Poke,Left,136,20,115,,0,FR1
2024-07-29 01:30:20,5,3.79,1.0,FR1,Pellet,Left,136,20,116,0.82,0,FR1
2024-07-29 01:30:43,5,3.79,,FR1,Poke,Left,137,20,116,,0,FR1
2024-07-29 01:30:44,5,3.79,1.0,FR1,Pellet,Left,137,20,117,0.44,0,FR1
2024-07-29 01:34:41,5,3.79,,FR1,Poke,Left,138,20,117,,0,FR1
2024-07-29 01:34:42,5,3.79,1.0,FR1,Pellet,Left,138,20,118,0.56,0,FR1
2024-07-29 01:39:39,5,3.79,,FR1,Poke,Left,138,21,118,,0,FR1
2024-07-29 01:39:45,5,3.79,,FR1,Poke,Left,139,21,118,,0,FR1
2024-07-29 01:39:46,5,3.79,1.0,FR1,Pellet,Left,139,21,119,0.56,0,FR1
2024-07-29 01:40:12,5,3.79,,FR1,Poke,Left,140,21,119,,0,FR1
2024-07-29 01:40:13,5,3.79,1.0,FR1,Pellet,Left,140,21,120,0.19,0,FR1
2024-07-29 01:53:26,5,3.78,,FR1,Poke,Left,141,21,120,,0,FR1
2024-07-29 01:53:30,5,3.79,2.0,FR1,Pellet,Left,141,21,121,0.82,0,FR1
2024-07-29 03:05:32,5,3.78,,FR1,Poke,Left,142,21,121,,0,FR1
2024-07-29 03:05:34,5,3.78,1.0,FR1,Pellet,Left,142,21,122,1.45,0,FR1
2024-07-29 03:06:46,5,3.79,,FR1,Poke,Left,143,21,122,,0,FR1
2024-07-29 03:06:46,5,3.79,,FR1,Poke,Left,144,21,122,,0,FR1
2024-07-29 03:06:50,5,3.79,2.0,FR1,Pellet,Left,144,21,123,1.58,0,FR1
2024-07-29 03:07:08,5,3.79,,FR1,Poke,Left,145,21,123,,0,FR1
2024-07-29 03:07:10,5,3.78,1.0,FR1,Pellet,Left,145,21,124,0.69,0,FR1
2024-07-29 03:07:32,5,3.78,,FR1,Poke,Left,146,21,124,,0,FR1
2024-07-29 03:07:34,5,3.79,1.0,FR1,Pellet,Left,146,21,125,0.69,0,FR1
2024-07-29 03:08:01,5,3.79,,FR1,Poke,Left,147,21,125,,0,FR1
