feedStart,feedEnd,feedDuration,filename,Device,Sex,Task,Filename
109600,109661,61,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
112160,112420,260,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
112672,112879,207,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
113666,113833,167,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
115154,115236,82,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
115537,115673,136,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
117548,117790,242,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
118187,118281,94,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
119234,119326,92,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
122966,123034,68,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
125459,125717,258,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
128122,128159,37,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
128224,128412,188,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
128970,129048,78,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
129109,129177,68,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
131937,132185,248,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
132247,132291,44,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
132449,132871,422,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
132995,133005,10,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
133251,133351,100,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
134242,134250,8,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
136800,136839,39,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
136915,137164,249,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
137487,137639,152,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
138080,138196,116,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
142067,142089,22,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
142348,142497,149,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
146928,146997,69,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
147497,147527,30,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
147665,147695,30,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
148244,148435,191,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
151678,151970,292,CASTLE_004_120424_01_.CSV,4,M,Free Chow,CASTLE_004_120424_01_.CSV
69268,69311,43,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
70106,70128,22,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
72806,72877,71,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
79065,79323,258,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
86989,87160,171,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
87237,87445,208,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
93764,93781,17,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
93873,94049,176,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
94265,94361,96,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
96193,96266,73,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
96387,96493,106,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
96893,97004,111,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
97393,97409,16,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
97730,97877,147,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
99214,99235,21,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
99678,99818,140,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
101079,101314,235,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
102161,102452,291,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
103622,103888,266,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
105265,105449,184,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
106272,106452,180,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
107828,108134,306,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
109218,109401,183,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
109466,109553,87,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
110771,110915,144,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
112442,112449,7,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
112746,112954,208,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
116792,117129,337,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
117438,117560,122,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
119110,119273,163,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
119340,119418,78,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
120609,120640,31,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
120755,120826,71,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
135702,135855,153,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
143703,144105,402,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
151925,152232,307,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
152930,153151,221,CASTLE_005_120424_00_.CSV,5,F,Free Chow,CASTLE_005_120424_00_.CSV
66926,67054,128,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
74164,74679,515,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
82517,82559,42,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
82818,83309,491,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
83595,83632,37,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
87929,88160,231,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
88557,88729,172,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
88808,89009,201,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
89085,89539,454,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
92634,92674,40,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
92970,93237,267,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
93667,93684,17,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
93758,93921,163,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
95841,96070,229,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
96382,96610,228,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
97031,97058,27,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
97210,97249,39,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
97420,97465,45,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
97832,98139,307,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
98601,98749,148,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
99540,99607,67,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
99946,100138,192,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
101029,101081,52,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
101164,101240,76,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
101502,101886,384,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
102157,102300,143,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
103068,103307,239,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
103731,104199,468,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
104948,104973,25,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
105117,105122,5,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
105538,105804,266,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
106354,106363,9,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
107554,107561,7,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
108085,108329,244,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
108957,109012,55,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
109724,110062,338,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
115932,116241,309,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
116506,116521,15,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
116870,117187,317,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
117438,117647,209,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
118282,118474,192,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
118599,118648,49,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
119082,119477,395,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
119982,120023,41,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
120388,120594,206,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
121465,121902,437,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
122676,122712,36,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
122941,122950,9,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
123175,123489,314,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
123687,123765,78,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
124227,124407,180,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
124688,124961,273,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
125390,125407,17,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
126283,126365,82,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
135154,135207,53,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
135601,135627,26,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
135925,136266,341,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
137167,137552,385,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
137866,137900,34,CASTLE_006_120424_00_.CSV,6,F,Free Chow,CASTLE_006_120424_00_.CSV
66484,66493,9,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
67513,67823,310,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
77630,77830,200,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
78065,78228,163,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
79001,79021,20,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
88201,88436,235,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
88538,88613,75,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
89333,89507,174,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
90380,90405,25,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
97881,97886,5,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
98195,98530,335,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
99014,99057,43,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
99283,99508,225,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
99807,100011,204,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
100421,100578,157,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
100712,100870,158,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
100965,100971,6,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
102221,102585,364,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
102935,102941,6,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
103189,103784,595,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
103933,104072,139,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
104219,104247,28,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
104352,104547,195,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
104831,104875,44,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
105579,105598,19,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
106470,106485,15,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
106653,106921,268,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
107003,107106,103,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
107243,107249,6,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
107429,107470,41,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
112654,112701,47,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
112815,113054,239,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
113333,113548,215,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
113897,114315,418,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
114396,114425,29,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
114969,115262,293,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
115509,115573,64,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
115902,115956,54,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
116369,116384,15,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
116491,116661,170,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
116921,117052,131,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
117716,118065,349,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
118204,118264,60,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
118771,118975,204,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
119040,119341,301,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
120534,120578,44,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
120818,120953,135,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
121126,121149,23,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
121250,121267,17,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
121786,121870,84,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
121975,122094,119,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
122171,122207,36,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
122487,122527,40,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
122600,122764,164,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
123703,123758,55,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
123910,124087,177,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
130765,130920,155,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
131762,131776,14,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
131866,132059,193,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
132304,132323,19,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
132533,132698,165,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
132882,133023,141,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
133110,133398,288,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
133762,133826,64,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
133987,134103,116,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
134469,134664,195,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
134750,134820,70,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
146549,146602,53,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
147288,147334,46,CASTLE_007_120424_00_.CSV,7,F,Free Chow,CASTLE_007_120424_00_.CSV
78859,78983,124,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
79050,79113,63,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
82285,82395,110,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
87530,87618,88,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
89117,89245,128,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
92930,93173,243,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
94464,94529,65,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
100348,100406,58,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
102118,102169,51,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
103092,103103,11,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
103613,103620,7,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
104032,104077,45,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
105296,105361,65,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
105500,105508,8,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
106182,106230,48,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
107924,107971,47,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
108116,108317,201,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
108554,108580,26,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
109996,110008,12,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
110268,110346,78,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
110586,110737,151,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
111541,111546,5,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
113268,113300,32,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
114938,115110,172,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
116770,116876,106,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
118828,118917,89,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
120920,121057,137,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
123474,123573,99,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
127762,127824,62,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
131028,131095,67,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
131759,131764,5,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
134075,134174,99,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
134376,134407,31,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
136621,136805,184,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
139450,139535,85,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
139802,139918,116,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
140155,140172,17,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
140264,140277,13,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
140689,140760,71,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
146081,146253,172,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
152699,152810,111,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
155592,155622,30,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
159504,159662,158,CASTLE_001_120724_00_.CSV,1,M,Free HFD,CASTLE_001_120724_00_.CSV
78401,78488,87,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
80717,80787,70,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
83562,83718,156,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
89001,89047,46,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
89805,89829,24,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
91702,91938,236,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
94517,94632,115,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
98296,98458,162,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
100358,100440,82,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
105045,105091,46,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
106309,106331,22,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
108764,108785,21,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
110765,110865,100,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
113734,113843,109,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
114832,114917,85,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
116157,116167,10,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
118456,118528,72,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
122820,122870,50,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
