Meal_Size,Filename
3,F_26_Klappenbach_FR1_FED141FR1.CSV
3,F_28_Klappenbach_FR1_FED147FR1.CSV
14,F_28_Klappenbach_FR1_FED147FR1.CSV
10,F_28_Klappenbach_FR1_FED147FR1.CSV
7,F_28_Klappenbach_FR1_FED147FR1.CSV
8,F_28_Klappenbach_FR1_FED147FR1.CSV
3,F_28_Klappenbach_FR1_FED147FR1.CSV
5,F_28_Klappenbach_FR1_FED147FR1.CSV
5,F_28_Klappenbach_FR1_FED147FR1.CSV
3,F_28_Klappenbach_FR1_FED147FR1.CSV
7,F_28_Klappenbach_FR1_FED147FR1.CSV
5,F_28_Klappenbach_FR1_FED147FR1.CSV
3,F_28_Klappenbach_FR1_FED147FR1.CSV
4,F_28_Klappenbach_FR1_FED147FR1.CSV
5,F_28_Klappenbach_FR1_FED147FR1.CSV
7,F_28_Klappenbach_FR1_FED147FR1.CSV
4,F_28_Klappenbach_FR1_FED147FR1.CSV
4,F_28_Klappenbach_FR1_FED147FR1.CSV
3,F_28_Klappenbach_FR1_FED147FR1.CSV
4,F_28_Klappenbach_FR1_FED147FR1.CSV
4,F_28_Klappenbach_FR1_FED147FR1.CSV
5,F_28_Klappenbach_FR1_FED147FR1.CSV
4,F_28_Klappenbach_FR1_FED147FR1.CSV
4,F_28_Klappenbach_FR1_FED147FR1.CSV
7,F_28_Klappenbach_FR1_FED147FR1.CSV
3,F_28_Klappenbach_FR1_FED147FR1.CSV
3,F_28_Klappenbach_FR1_FED147FR1.CSV
5,F_28_Klappenbach_FR1_FED147FR1.CSV
3,F_28_Klappenbach_FR1_FED147FR1.CSV
6,F_28_Klappenbach_FR1_FED147FR1.CSV
4,F_28_Klappenbach_FR1_FED147FR1.CSV
4,F_28_Klappenbach_FR1_FED147FR1.CSV
6,F_28_Klappenbach_FR1_FED147FR1.CSV
3,F_28_Klappenbach_FR1_FED147FR1.CSV
7,F_28_Klappenbach_FR1_FED147FR1.CSV
5,F_28_Klappenbach_FR1_FED147FR1.CSV
4,F_28_Klappenbach_FR1_FED147FR1.CSV
8,F_28_Klappenbach_FR1_FED147FR1.CSV
5,F_28_Klappenbach_FR1_FED147FR1.CSV
3,F_28_Klappenbach_FR1_FED147FR1.CSV
4,F_28_Klappenbach_FR1_FED147FR1.CSV
5,F_28_Klappenbach_FR1_FED147FR1.CSV
4,F_28_Klappenbach_FR1_FED147FR1.CSV
8,F_27_Klappenbach_FR1_FED146FR1.CSV
5,F_27_Klappenbach_FR1_FED146FR1.CSV
11,F_27_Klappenbach_FR1_FED146FR1.CSV
4,F_27_Klappenbach_FR1_FED146FR1.CSV
3,F_27_Klappenbach_FR1_FED146FR1.CSV
6,F_27_Klappenbach_FR1_FED146FR1.CSV
7,F_27_Klappenbach_FR1_FED146FR1.CSV
6,F_27_Klappenbach_FR1_FED146FR1.CSV
7,F_27_Klappenbach_FR1_FED146FR1.CSV
5,F_27_Klappenbach_FR1_FED146FR1.CSV
4,F_27_Klappenbach_FR1_FED146FR1.CSV
6,F_27_Klappenbach_FR1_FED146FR1.CSV
9,F_27_Klappenbach_FR1_FED146FR1.CSV
4,F_27_Klappenbach_FR1_FED146FR1.CSV
8,F_27_Klappenbach_FR1_FED146FR1.CSV
10,F_27_Klappenbach_FR1_FED146FR1.CSV
5,F_27_Klappenbach_FR1_FED146FR1.CSV
8,F_27_Klappenbach_FR1_FED146FR1.CSV
8,F_27_Klappenbach_FR1_FED146FR1.CSV
9,F_27_Klappenbach_FR1_FED146FR1.CSV
3,F_27_Klappenbach_FR1_FED146FR1.CSV
8,F_27_Klappenbach_FR1_FED146FR1.CSV
6,F_27_Klappenbach_FR1_FED146FR1.CSV
6,F_27_Klappenbach_FR1_FED146FR1.CSV
8,F_27_Klappenbach_FR1_FED146FR1.CSV
7,F_27_Klappenbach_FR1_FED146FR1.CSV
3,F_27_Klappenbach_FR1_FED146FR1.CSV
5,F_27_Klappenbach_FR1_FED146FR1.CSV
6,F_27_Klappenbach_FR1_FED146FR1.CSV
12,F_30_Klappenbach_FR1_FED152FR1.CSV
5,F_30_Klappenbach_FR1_FED152FR1.CSV
5,F_30_Klappenbach_FR1_FED152FR1.CSV
3,F_30_Klappenbach_FR1_FED152FR1.CSV
9,F_30_Klappenbach_FR1_FED152FR1.CSV
5,F_30_Klappenbach_FR1_FED152FR1.CSV
7,F_30_Klappenbach_FR1_FED152FR1.CSV
4,F_30_Klappenbach_FR1_FED152FR1.CSV
3,F_30_Klappenbach_FR1_FED152FR1.CSV
6,F_30_Klappenbach_FR1_FED152FR1.CSV
4,F_30_Klappenbach_FR1_FED152FR1.CSV
3,F_30_Klappenbach_FR1_FED152FR1.CSV
3,F_30_Klappenbach_FR1_FED152FR1.CSV
4,F_30_Klappenbach_FR1_FED152FR1.CSV
6,F_30_Klappenbach_FR1_FED152FR1.CSV
4,F_30_Klappenbach_FR1_FED152FR1.CSV
4,F_30_Klappenbach_FR1_FED152FR1.CSV
8,F_30_Klappenbach_FR1_FED152FR1.CSV
6,F_30_Klappenbach_FR1_FED152FR1.CSV
6,F_30_Klappenbach_FR1_FED152FR1.CSV
8,F_30_Klappenbach_FR1_FED152FR1.CSV
4,F_30_Klappenbach_FR1_FED152FR1.CSV
3,F_30_Klappenbach_FR1_FED152FR1.CSV
3,F_30_Klappenbach_FR1_FED152FR1.CSV
8,F_30_Klappenbach_FR1_FED152FR1.CSV
4,F_30_Klappenbach_FR1_FED152FR1.CSV
6,F_30_Klappenbach_FR1_FED152FR1.CSV
5,F_30_Klappenbach_FR1_FED152FR1.CSV
4,F_30_Klappenbach_FR1_FED152FR1.CSV
4,F_30_Klappenbach_FR1_FED152FR1.CSV
6,F_30_Klappenbach_FR1_FED152FR1.CSV
4,F_30_Klappenbach_FR1_FED152FR1.CSV
6,F_30_Klappenbach_FR1_FED152FR1.CSV
5,F_30_Klappenbach_FR1_FED152FR1.CSV
6,F_30_Klappenbach_FR1_FED152FR1.CSV
5,F_30_Klappenbach_FR1_FED152FR1.CSV
4,F_30_Klappenbach_FR1_FED152FR1.CSV
3,F_30_Klappenbach_FR1_FED152FR1.CSV
3,F_29_Klappenbach_FR1_FED150FR1.CSV
9,F_29_Klappenbach_FR1_FED150FR1.CSV
4,F_29_Klappenbach_FR1_FED150FR1.CSV
8,F_29_Klappenbach_FR1_FED150FR1.CSV
3,F_29_Klappenbach_FR1_FED150FR1.CSV
8,F_29_Klappenbach_FR1_FED150FR1.CSV
4,F_29_Klappenbach_FR1_FED150FR1.CSV
4,F_29_Klappenbach_FR1_FED150FR1.CSV
4,F_29_Klappenbach_FR1_FED150FR1.CSV
6,F_29_Klappenbach_FR1_FED150FR1.CSV
5,F_29_Klappenbach_FR1_FED150FR1.CSV
7,F_29_Klappenbach_FR1_FED150FR1.CSV
10,F_29_Klappenbach_FR1_FED150FR1.CSV
4,F_29_Klappenbach_FR1_FED150FR1.CSV
9,F_29_Klappenbach_FR1_FED150FR1.CSV
4,F_29_Klappenbach_FR1_FED150FR1.CSV
5,F_29_Klappenbach_FR1_FED150FR1.CSV
5,F_29_Klappenbach_FR1_FED150FR1.CSV
7,F_29_Klappenbach_FR1_FED150FR1.CSV
3,F_29_Klappenbach_FR1_FED150FR1.CSV
6,F_29_Klappenbach_FR1_FED150FR1.CSV
7,F_29_Klappenbach_FR1_FED150FR1.CSV
4,F_29_Klappenbach_FR1_FED150FR1.CSV
4,F_29_Klappenbach_FR1_FED150FR1.CSV
6,F_29_Klappenbach_FR1_FED150FR1.CSV
6,F_29_Klappenbach_FR1_FED150FR1.CSV
3,F_29_Klappenbach_FR1_FED150FR1.CSV
3,F_29_Klappenbach_FR1_FED150FR1.CSV
5,F_29_Klappenbach_FR1_FED150FR1.CSV
4,F_29_Klappenbach_FR1_FED150FR1.CSV
5,F_29_Klappenbach_FR1_FED150FR1.CSV
9,F_29_Klappenbach_FR1_FED150FR1.CSV
4,F_29_Klappenbach_FR1_FED150FR1.CSV
7,F_29_Klappenbach_FR1_FED150FR1.CSV
3,F_29_Klappenbach_FR1_FED150FR1.CSV
3,F_29_Klappenbach_FR1_FED150FR1.CSV
6,F_29_Klappenbach_FR1_FED150FR1.CSV
13,M_32_Klappenbach_FR1_FED136FR1.CSV
6,M_32_Klappenbach_FR1_FED136FR1.CSV
15,M_32_Klappenbach_FR1_FED136FR1.CSV
10,M_32_Klappenbach_FR1_FED136FR1.CSV
7,M_32_Klappenbach_FR1_FED136FR1.CSV
7,M_32_Klappenbach_FR1_FED136FR1.CSV
11,M_32_Klappenbach_FR1_FED136FR1.CSV
8,M_32_Klappenbach_FR1_FED136FR1.CSV
6,M_32_Klappenbach_FR1_FED136FR1.CSV
3,M_32_Klappenbach_FR1_FED136FR1.CSV
6,M_32_Klappenbach_FR1_FED136FR1.CSV
3,M_32_Klappenbach_FR1_FED136FR1.CSV
9,M_32_Klappenbach_FR1_FED136FR1.CSV
10,M_32_Klappenbach_FR1_FED136FR1.CSV
7,M_32_Klappenbach_FR1_FED136FR1.CSV
15,M_32_Klappenbach_FR1_FED136FR1.CSV
3,M_32_Klappenbach_FR1_FED136FR1.CSV
5,M_32_Klappenbach_FR1_FED136FR1.CSV
3,M_32_Klappenbach_FR1_FED136FR1.CSV
4,M_32_Klappenbach_FR1_FED136FR1.CSV
4,M_32_Klappenbach_FR1_FED136FR1.CSV
4,M_32_Klappenbach_FR1_FED136FR1.CSV
4,M_32_Klappenbach_FR1_FED136FR1.CSV
10,M_32_Klappenbach_FR1_FED136FR1.CSV
6,M_32_Klappenbach_FR1_FED136FR1.CSV
6,M_32_Klappenbach_FR1_FED136FR1.CSV
6,M_32_Klappenbach_FR1_FED136FR1.CSV
5,M_32_Klappenbach_FR1_FED136FR1.CSV
7,M_32_Klappenbach_FR1_FED136FR1.CSV
11,M_32_Klappenbach_FR1_FED136FR1.CSV
22,M_33_Klappenbach_FR1_FED137FR1.CSV
6,M_33_Klappenbach_FR1_FED137FR1.CSV
6,M_33_Klappenbach_FR1_FED137FR1.CSV
9,M_33_Klappenbach_FR1_FED137FR1.CSV
8,M_33_Klappenbach_FR1_FED137FR1.CSV
6,M_33_Klappenbach_FR1_FED137FR1.CSV
8,M_33_Klappenbach_FR1_FED137FR1.CSV
3,M_33_Klappenbach_FR1_FED137FR1.CSV
8,M_33_Klappenbach_FR1_FED137FR1.CSV
9,M_33_Klappenbach_FR1_FED137FR1.CSV
10,M_33_Klappenbach_FR1_FED137FR1.CSV
12,M_33_Klappenbach_FR1_FED137FR1.CSV
4,M_33_Klappenbach_FR1_FED137FR1.CSV
5,M_33_Klappenbach_FR1_FED137FR1.CSV
13,M_33_Klappenbach_FR1_FED137FR1.CSV
3,M_33_Klappenbach_FR1_FED137FR1.CSV
5,M_33_Klappenbach_FR1_FED137FR1.CSV
6,M_33_Klappenbach_FR1_FED137FR1.CSV
11,M_33_Klappenbach_FR1_FED137FR1.CSV
12,M_33_Klappenbach_FR1_FED137FR1.CSV
4,M_33_Klappenbach_FR1_FED137FR1.CSV
10,M_33_Klappenbach_FR1_FED137FR1.CSV
10,M_33_Klappenbach_FR1_FED137FR1.CSV
3,M_33_Klappenbach_FR1_FED137FR1.CSV
7,M_33_Klappenbach_FR1_FED137FR1.CSV
4,M_33_Klappenbach_FR1_FED137FR1.CSV
7,M_33_Klappenbach_FR1_FED137FR1.CSV
7,M_33_Klappenbach_FR1_FED137FR1.CSV
11,M_34_Klappenbach_FR1_FED138FR1.CSV
4,M_34_Klappenbach_FR1_FED138FR1.CSV
3,M_34_Klappenbach_FR1_FED138FR1.CSV
5,M_34_Klappenbach_FR1_FED138FR1.CSV
3,M_34_Klappenbach_FR1_FED138FR1.CSV
3,M_34_Klappenbach_FR1_FED138FR1.CSV
5,M_34_Klappenbach_FR1_FED138FR1.CSV
14,M_34_Klappenbach_FR1_FED138FR1.CSV
6,M_34_Klappenbach_FR1_FED138FR1.CSV
9,M_34_Klappenbach_FR1_FED138FR1.CSV
6,M_34_Klappenbach_FR1_FED138FR1.CSV
3,M_34_Klappenbach_FR1_FED138FR1.CSV
8,M_34_Klappenbach_FR1_FED138FR1.CSV
3,M_34_Klappenbach_FR1_FED138FR1.CSV
5,M_34_Klappenbach_FR1_FED138FR1.CSV
11,M_34_Klappenbach_FR1_FED138FR1.CSV
7,M_34_Klappenbach_FR1_FED138FR1.CSV
6,M_34_Klappenbach_FR1_FED138FR1.CSV
10,M_34_Klappenbach_FR1_FED138FR1.CSV
7,M_34_Klappenbach_FR1_FED138FR1.CSV
5,M_34_Klappenbach_FR1_FED138FR1.CSV
8,M_34_Klappenbach_FR1_FED138FR1.CSV
4,M_34_Klappenbach_FR1_FED138FR1.CSV
5,M_34_Klappenbach_FR1_FED138FR1.CSV
3,M_34_Klappenbach_FR1_FED138FR1.CSV
9,M_34_Klappenbach_FR1_FED138FR1.CSV
7,M_34_Klappenbach_FR1_FED138FR1.CSV
5,M_34_Klappenbach_FR1_FED138FR1.CSV
4,M_34_Klappenbach_FR1_FED138FR1.CSV
5,M_34_Klappenbach_FR1_FED138FR1.CSV
6,M_34_Klappenbach_FR1_FED138FR1.CSV
3,M_36_Klappenbach_FR1_FED157FR1.CSV
9,M_36_Klappenbach_FR1_FED157FR1.CSV
11,M_36_Klappenbach_FR1_FED157FR1.CSV
4,M_36_Klappenbach_FR1_FED157FR1.CSV
3,M_36_Klappenbach_FR1_FED157FR1.CSV
4,M_36_Klappenbach_FR1_FED157FR1.CSV
13,M_36_Klappenbach_FR1_FED157FR1.CSV
8,M_36_Klappenbach_FR1_FED157FR1.CSV
10,M_36_Klappenbach_FR1_FED157FR1.CSV
6,M_36_Klappenbach_FR1_FED157FR1.CSV
6,M_36_Klappenbach_FR1_FED157FR1.CSV
14,M_36_Klappenbach_FR1_FED157FR1.CSV
13,M_36_Klappenbach_FR1_FED157FR1.CSV
8,M_36_Klappenbach_FR1_FED157FR1.CSV
8,M_36_Klappenbach_FR1_FED157FR1.CSV
12,M_36_Klappenbach_FR1_FED157FR1.CSV
6,M_36_Klappenbach_FR1_FED157FR1.CSV
4,M_36_Klappenbach_FR1_FED157FR1.CSV
10,M_36_Klappenbach_FR1_FED157FR1.CSV
6,M_36_Klappenbach_FR1_FED157FR1.CSV
15,M_36_Klappenbach_FR1_FED157FR1.CSV
10,M_36_Klappenbach_FR1_FED157FR1.CSV
3,M_36_Klappenbach_FR1_FED157FR1.CSV
8,M_36_Klappenbach_FR1_FED157FR1.CSV
7,M_36_Klappenbach_FR1_FED157FR1.CSV
6,M_36_Klappenbach_FR1_FED157FR1.CSV
15,M_35_Klappenbach_FR1_FED156FR1.CSV
6,M_35_Klappenbach_FR1_FED156FR1.CSV
3,M_35_Klappenbach_FR1_FED156FR1.CSV
4,M_35_Klappenbach_FR1_FED156FR1.CSV
9,M_35_Klappenbach_FR1_FED156FR1.CSV
3,M_35_Klappenbach_FR1_FED156FR1.CSV
7,M_35_Klappenbach_FR1_FED156FR1.CSV
11,M_35_Klappenbach_FR1_FED156FR1.CSV
3,M_35_Klappenbach_FR1_FED156FR1.CSV
7,M_35_Klappenbach_FR1_FED156FR1.CSV
7,M_35_Klappenbach_FR1_FED156FR1.CSV
8,M_35_Klappenbach_FR1_FED156FR1.CSV
3,M_35_Klappenbach_FR1_FED156FR1.CSV
7,M_35_Klappenbach_FR1_FED156FR1.CSV
9,M_35_Klappenbach_FR1_FED156FR1.CSV
3,M_35_Klappenbach_FR1_FED156FR1.CSV
14,M_35_Klappenbach_FR1_FED156FR1.CSV
5,M_35_Klappenbach_FR1_FED156FR1.CSV
8,M_35_Klappenbach_FR1_FED156FR1.CSV
3,M_35_Klappenbach_FR1_FED156FR1.CSV
6,M_35_Klappenbach_FR1_FED156FR1.CSV
6,M_35_Klappenbach_FR1_FED156FR1.CSV
8,M_35_Klappenbach_FR1_FED156FR1.CSV
3,M_35_Klappenbach_FR1_FED156FR1.CSV
4,M_35_Klappenbach_FR1_FED156FR1.CSV
6,M_35_Klappenbach_FR1_FED156FR1.CSV
7,M_35_Klappenbach_FR1_FED156FR1.CSV
3,M_35_Klappenbach_FR1_FED156FR1.CSV
7,M_35_Klappenbach_FR1_FED156FR1.CSV
5,M_35_Klappenbach_FR1_FED156FR1.CSV
4,M_35_Klappenbach_FR1_FED156FR1.CSV
3,M_35_Klappenbach_FR1_FED156FR1.CSV
3,M_31_Klappenbach_FR1_FED129FR1.CSV
4,M_31_Klappenbach_FR1_FED129FR1.CSV
4,M_31_Klappenbach_FR1_FED129FR1.CSV
12,M_31_Klappenbach_FR1_FED129FR1.CSV
6,M_31_Klappenbach_FR1_FED129FR1.CSV
13,M_31_Klappenbach_FR1_FED129FR1.CSV
7,M_31_Klappenbach_FR1_FED129FR1.CSV
7,M_31_Klappenbach_FR1_FED129FR1.CSV
10,M_31_Klappenbach_FR1_FED129FR1.CSV
6,M_31_Klappenbach_FR1_FED129FR1.CSV
5,M_31_Klappenbach_FR1_FED129FR1.CSV
3,M_31_Klappenbach_FR1_FED129FR1.CSV
5,M_31_Klappenbach_FR1_FED129FR1.CSV
7,M_31_Klappenbach_FR1_FED129FR1.CSV
3,M_31_Klappenbach_FR1_FED129FR1.CSV
4,M_31_Klappenbach_FR1_FED129FR1.CSV
5,M_31_Klappenbach_FR1_FED129FR1.CSV
7,M_31_Klappenbach_FR1_FED129FR1.CSV
8,M_31_Klappenbach_FR1_FED129FR1.CSV
4,M_31_Klappenbach_FR1_FED129FR1.CSV
5,M_31_Klappenbach_FR1_FED129FR1.CSV
9,M_31_Klappenbach_FR1_FED129FR1.CSV
5,M_31_Klappenbach_FR1_FED129FR1.CSV
5,M_31_Klappenbach_FR1_FED129FR1.CSV
5,M_31_Klappenbach_FR1_FED129FR1.CSV
5,M_31_Klappenbach_FR1_FED129FR1.CSV
5,M_31_Klappenbach_FR1_FED129FR1.CSV
5,M_37_Klappenbach_FR1_FED158FR1.CSV
5,M_37_Klappenbach_FR1_FED158FR1.CSV
8,M_37_Klappenbach_FR1_FED158FR1.CSV
6,M_37_Klappenbach_FR1_FED158FR1.CSV
5,M_37_Klappenbach_FR1_FED158FR1.CSV
4,M_37_Klappenbach_FR1_FED158FR1.CSV
7,M_37_Klappenbach_FR1_FED158FR1.CSV
3,M_37_Klappenbach_FR1_FED158FR1.CSV
6,M_37_Klappenbach_FR1_FED158FR1.CSV
3,M_37_Klappenbach_FR1_FED158FR1.CSV
8,M_37_Klappenbach_FR1_FED158FR1.CSV
4,M_37_Klappenbach_FR1_FED158FR1.CSV
12,M_37_Klappenbach_FR1_FED158FR1.CSV
3,M_37_Klappenbach_FR1_FED158FR1.CSV
8,M_37_Klappenbach_FR1_FED158FR1.CSV
6,M_37_Klappenbach_FR1_FED158FR1.CSV
13,M_37_Klappenbach_FR1_FED158FR1.CSV
3,M_37_Klappenbach_FR1_FED158FR1.CSV
3,M_37_Klappenbach_FR1_FED158FR1.CSV
6,M_37_Klappenbach_FR1_FED158FR1.CSV
6,M_37_Klappenbach_FR1_FED158FR1.CSV
13,M_37_Klappenbach_FR1_FED158FR1.CSV
8,M_37_Klappenbach_FR1_FED158FR1.CSV
5,M_37_Klappenbach_FR1_FED158FR1.CSV
8,M_37_Klappenbach_FR1_FED158FR1.CSV
8,M_37_Klappenbach_FR1_FED158FR1.CSV
7,M_37_Klappenbach_FR1_FED158FR1.CSV
3,M_37_Klappenbach_FR1_FED158FR1.CSV
7,M_37_Klappenbach_FR1_FED158FR1.CSV
7,M_37_Klappenbach_FR1_FED158FR1.CSV
3,M_38_Klappenbach_FR1_FED159FR1.CSV
5,M_38_Klappenbach_FR1_FED159FR1.CSV
6,M_38_Klappenbach_FR1_FED159FR1.CSV
3,M_38_Klappenbach_FR1_FED159FR1.CSV
8,M_38_Klappenbach_FR1_FED159FR1.CSV
6,M_38_Klappenbach_FR1_FED159FR1.CSV
3,M_38_Klappenbach_FR1_FED159FR1.CSV
3,M_38_Klappenbach_FR1_FED159FR1.CSV
4,M_38_Klappenbach_FR1_FED159FR1.CSV
6,M_38_Klappenbach_FR1_FED159FR1.CSV
6,M_38_Klappenbach_FR1_FED159FR1.CSV
5,M_38_Klappenbach_FR1_FED159FR1.CSV
7,M_38_Klappenbach_FR1_FED159FR1.CSV
3,M_38_Klappenbach_FR1_FED159FR1.CSV
5,M_38_Klappenbach_FR1_FED159FR1.CSV
5,M_38_Klappenbach_FR1_FED159FR1.CSV
4,M_38_Klappenbach_FR1_FED159FR1.CSV
3,M_38_Klappenbach_FR1_FED159FR1.CSV
7,M_38_Klappenbach_FR1_FED159FR1.CSV
5,M_38_Klappenbach_FR1_FED159FR1.CSV
4,M_38_Klappenbach_FR1_FED159FR1.CSV
5,M_38_Klappenbach_FR1_FED159FR1.CSV
4,M_38_Klappenbach_FR1_FED159FR1.CSV
7,M_38_Klappenbach_FR1_FED159FR1.CSV
3,M_38_Klappenbach_FR1_FED159FR1.CSV
5,M_38_Klappenbach_FR1_FED159FR1.CSV
9,M_38_Klappenbach_FR1_FED159FR1.CSV
5,M_38_Klappenbach_FR1_FED159FR1.CSV
7,M_38_Klappenbach_FR1_FED159FR1.CSV
11,M_38_Klappenbach_FR1_FED159FR1.CSV
4,M_38_Klappenbach_FR1_FED159FR1.CSV
9,M_38_Klappenbach_FR1_FED159FR1.CSV
12,M_38_Klappenbach_FR1_FED159FR1.CSV
9,M_38_Klappenbach_FR1_FED159FR1.CSV
4,M_39_Westbrook_FR1_HAL17FR1.CSV
12,M_39_Westbrook_FR1_HAL17FR1.CSV
7,M_39_Westbrook_FR1_HAL17FR1.CSV
8,M_39_Westbrook_FR1_HAL17FR1.CSV
9,M_39_Westbrook_FR1_HAL17FR1.CSV
5,M_39_Westbrook_FR1_HAL17FR1.CSV
10,M_39_Westbrook_FR1_HAL17FR1.CSV
8,M_39_Westbrook_FR1_HAL17FR1.CSV
9,M_39_Westbrook_FR1_HAL17FR1.CSV
5,M_39_Westbrook_FR1_HAL17FR1.CSV
10,M_39_Westbrook_FR1_HAL17FR1.CSV
3,M_39_Westbrook_FR1_HAL17FR1.CSV
5,M_39_Westbrook_FR1_HAL17FR1.CSV
6,M_39_Westbrook_FR1_HAL17FR1.CSV
9,M_39_Westbrook_FR1_HAL17FR1.CSV
9,M_39_Westbrook_FR1_HAL17FR1.CSV
5,M_39_Westbrook_FR1_HAL17FR1.CSV
11,M_39_Westbrook_FR1_HAL17FR1.CSV
10,M_39_Westbrook_FR1_HAL17FR1.CSV
9,M_39_Westbrook_FR1_HAL17FR1.CSV
7,M_39_Westbrook_FR1_HAL17FR1.CSV
9,M_39_Westbrook_FR1_HAL17FR1.CSV
6,M_39_Westbrook_FR1_HAL17FR1.CSV
3,M_39_Westbrook_FR1_HAL17FR1.CSV
7,M_39_Westbrook_FR1_HAL17FR1.CSV
11,M_39_Westbrook_FR1_HAL17FR1.CSV
8,M_39_Westbrook_FR1_HAL17FR1.CSV
3,M_39_Westbrook_FR1_HAL17FR1.CSV
6,M_39_Westbrook_FR1_HAL17FR1.CSV
8,M_39_Westbrook_FR1_HAL17FR1.CSV
14,M_39_Westbrook_FR1_HAL17FR1.CSV
3,M_39_Westbrook_FR1_HAL17FR1.CSV
7,M_39_Westbrook_FR1_HAL17FR1.CSV
4,M_39_Westbrook_FR1_HAL17FR1.CSV
10,M_39_Westbrook_FR1_HAL17FR1.CSV
8,M_40_Westbrook_FR1_HAL24FR1.CSV
6,M_40_Westbrook_FR1_HAL24FR1.CSV
5,M_40_Westbrook_FR1_HAL24FR1.CSV
8,M_40_Westbrook_FR1_HAL24FR1.CSV
5,M_40_Westbrook_FR1_HAL24FR1.CSV
3,M_40_Westbrook_FR1_HAL24FR1.CSV
3,M_40_Westbrook_FR1_HAL24FR1.CSV
9,M_40_Westbrook_FR1_HAL24FR1.CSV
10,M_40_Westbrook_FR1_HAL24FR1.CSV
5,M_40_Westbrook_FR1_HAL24FR1.CSV
4,M_40_Westbrook_FR1_HAL24FR1.CSV
6,M_40_Westbrook_FR1_HAL24FR1.CSV
4,M_40_Westbrook_FR1_HAL24FR1.CSV
8,M_40_Westbrook_FR1_HAL24FR1.CSV
6,M_40_Westbrook_FR1_HAL24FR1.CSV
6,M_40_Westbrook_FR1_HAL24FR1.CSV
7,M_40_Westbrook_FR1_HAL24FR1.CSV
4,M_40_Westbrook_FR1_HAL24FR1.CSV
3,M_40_Westbrook_FR1_HAL24FR1.CSV
5,M_40_Westbrook_FR1_HAL24FR1.CSV
3,M_40_Westbrook_FR1_HAL24FR1.CSV
5,M_40_Westbrook_FR1_HAL24FR1.CSV
4,M_40_Westbrook_FR1_HAL24FR1.CSV
6,M_40_Westbrook_FR1_HAL24FR1.CSV
3,M_40_Westbrook_FR1_HAL24FR1.CSV
4,M_40_Westbrook_FR1_HAL24FR1.CSV
3,M_40_Westbrook_FR1_HAL24FR1.CSV
3,M_40_Westbrook_FR1_HAL24FR1.CSV
3,M_41_Westbrook_FR1_HAL25FR1.CSV
4,M_41_Westbrook_FR1_HAL25FR1.CSV
5,M_41_Westbrook_FR1_HAL25FR1.CSV
8,M_41_Westbrook_FR1_HAL25FR1.CSV
3,M_41_Westbrook_FR1_HAL25FR1.CSV
5,M_41_Westbrook_FR1_HAL25FR1.CSV
5,M_41_Westbrook_FR1_HAL25FR1.CSV
4,M_41_Westbrook_FR1_HAL25FR1.CSV
5,M_41_Westbrook_FR1_HAL25FR1.CSV
9,M_41_Westbrook_FR1_HAL25FR1.CSV
6,M_41_Westbrook_FR1_HAL25FR1.CSV
7,M_41_Westbrook_FR1_HAL25FR1.CSV
6,M_41_Westbrook_FR1_HAL25FR1.CSV
7,M_41_Westbrook_FR1_HAL25FR1.CSV
4,M_41_Westbrook_FR1_HAL25FR1.CSV
5,M_41_Westbrook_FR1_HAL25FR1.CSV
10,M_41_Westbrook_FR1_HAL25FR1.CSV
3,M_41_Westbrook_FR1_HAL25FR1.CSV
3,M_41_Westbrook_FR1_HAL25FR1.CSV
5,M_41_Westbrook_FR1_HAL25FR1.CSV
7,M_41_Westbrook_FR1_HAL25FR1.CSV
6,M_41_Westbrook_FR1_HAL25FR1.CSV
7,M_41_Westbrook_FR1_HAL25FR1.CSV
7,M_41_Westbrook_FR1_HAL25FR1.CSV
5,M_41_Westbrook_FR1_HAL25FR1.CSV
6,M_41_Westbrook_FR1_HAL25FR1.CSV
5,M_41_Westbrook_FR1_HAL25FR1.CSV
8,M_41_Westbrook_FR1_HAL25FR1.CSV
9,M_41_Westbrook_FR1_HAL25FR1.CSV
4,M_41_Westbrook_FR1_HAL25FR1.CSV
3,M_41_Westbrook_FR1_HAL25FR1.CSV
3,M_41_Westbrook_FR1_HAL25FR1.CSV
9,M_41_Westbrook_FR1_HAL25FR1.CSV
8,M_41_Westbrook_FR1_HAL25FR1.CSV
4,M_42_Westbrook_FR1_HAL31FR1.CSV
10,M_42_Westbrook_FR1_HAL31FR1.CSV
6,M_42_Westbrook_FR1_HAL31FR1.CSV
5,M_42_Westbrook_FR1_HAL31FR1.CSV
4,M_42_Westbrook_FR1_HAL31FR1.CSV
5,M_42_Westbrook_FR1_HAL31FR1.CSV
8,M_42_Westbrook_FR1_HAL31FR1.CSV
5,M_42_Westbrook_FR1_HAL31FR1.CSV
5,M_42_Westbrook_FR1_HAL31FR1.CSV
5,M_42_Westbrook_FR1_HAL31FR1.CSV
6,M_42_Westbrook_FR1_HAL31FR1.CSV
4,M_42_Westbrook_FR1_HAL31FR1.CSV
9,M_42_Westbrook_FR1_HAL31FR1.CSV
7,M_42_Westbrook_FR1_HAL31FR1.CSV
7,M_42_Westbrook_FR1_HAL31FR1.CSV
5,M_42_Westbrook_FR1_HAL31FR1.CSV
7,M_42_Westbrook_FR1_HAL31FR1.CSV
