Interval,Filename
123.0,M_13_Andrews_Free_fed01502032200.csv
127.0,M_13_Andrews_Free_fed01502032200.csv
165.0,M_13_Andrews_Free_fed01502032200.csv
3553.0,M_13_Andrews_Free_fed01502032200.csv
18.0,M_13_Andrews_Free_fed01502032200.csv
18.0,M_13_Andrews_Free_fed01502032200.csv
593.0,M_13_Andrews_Free_fed01502032200.csv
1.0,M_1_Andrews_Free_fed01902022210.csv
48.0,M_1_Andrews_Free_fed01902022210.csv
36.0,M_1_Andrews_Free_fed01902022210.csv
78.0,M_1_Andrews_Free_fed01902022210.csv
14.0,M_1_Andrews_Free_fed01902022210.csv
69.0,M_1_Andrews_Free_fed01902022210.csv
140.0,M_1_Andrews_Free_fed01902022210.csv
18.0,M_1_Andrews_Free_fed01902022210.csv
377.0,M_1_Andrews_Free_fed01902022210.csv
5411.0,M_1_Andrews_Free_fed01902022210.csv
44.0,M_1_Andrews_Free_fed01902022210.csv
3408.0,M_1_Andrews_Free_fed01902022210.csv
21.0,M_1_Andrews_Free_fed01902022210.csv
29.0,M_1_Andrews_Free_fed01902022210.csv
17.0,M_1_Andrews_Free_fed01902022210.csv
13.0,M_1_Andrews_Free_fed01902022210.csv
25.0,M_1_Andrews_Free_fed01902022210.csv
12.0,M_1_Andrews_Free_fed01902022210.csv
5101.0,M_1_Andrews_Free_fed01902022210.csv
227.0,M_1_Andrews_Free_fed01902022210.csv
26.0,M_1_Andrews_Free_fed01902022210.csv
17.0,M_1_Andrews_Free_fed01902022210.csv
6277.0,M_1_Andrews_Free_fed01902022210.csv
17.0,M_1_Andrews_Free_fed01902022210.csv
30.0,M_1_Andrews_Free_fed01902022210.csv
27.0,M_1_Andrews_Free_fed01902022210.csv
658.0,M_1_Andrews_Free_fed01902022210.csv
1621.0,M_1_Andrews_Free_fed01902022210.csv
1774.0,M_1_Andrews_Free_fed01902022210.csv
13.0,M_1_Andrews_Free_fed01902022210.csv
1615.0,M_1_Andrews_Free_fed01902022210.csv
17.0,M_1_Andrews_Free_fed01902022210.csv
593.0,M_1_Andrews_Free_fed01902022210.csv
3.0,M_1_Andrews_Free_fed01902022210.csv
35.0,M_1_Andrews_Free_fed01902022210.csv
1908.0,M_1_Andrews_Free_fed01902022210.csv
15.0,M_1_Andrews_Free_fed01902022210.csv
805.0,M_1_Andrews_Free_fed01902022210.csv
88.0,M_1_Andrews_Free_fed01902022210.csv
3.0,M_1_Andrews_Free_fed01902022210.csv
217.0,M_1_Andrews_Free_fed01902022210.csv
9.0,M_1_Andrews_Free_fed01902022210.csv
435.0,M_1_Andrews_Free_fed01902022210.csv
871.0,M_1_Andrews_Free_fed01902022210.csv
22.0,M_1_Andrews_Free_fed01902022210.csv
99.0,M_1_Andrews_Free_fed01902022210.csv
43.0,M_1_Andrews_Free_fed01902022210.csv
17.0,M_1_Andrews_Free_fed01902022210.csv
34.0,M_1_Andrews_Free_fed01902022210.csv
10.0,M_1_Andrews_Free_fed01902022210.csv
614.0,M_1_Andrews_Free_fed01902022210.csv
2.0,M_1_Andrews_Free_fed01902022210.csv
141.0,M_1_Andrews_Free_fed01902022210.csv
509.0,M_1_Andrews_Free_fed01902022210.csv
232.0,M_1_Andrews_Free_fed01902022210.csv
