0.400000,0.000000,1.000000,0.800000,0.800000,1.000000,1.000000,0.904762,0.777778,1.000000,1.000000,0.850000,1.000000,1.000000,0.909091,1.000000,0.833333,1.000000,1.000000,1.000000,nan,nan,nan,nan
0.700000,nan,1.000000,1.000000,0.875000,0.470588,0.533333,0.454545,0.800000,0.500000,0.833333,0.416667,0.666667,0.700000,0.500000,1.000000,0.636364,0.857143,0.700000,0.500000,1.000000,1.000000,1.000000,1.000000
0.666667,0.250000,0.500000,0.750000,0.923077,1.000000,0.434783,0.900000,1.000000,1.000000,0.818182,0.700000,0.692308,0.947368,0.750000,1.000000,0.894737,1.000000,1.000000,1.000000,1.000000,0.937500,nan,nan
0.500000,0.500000,1.000000,1.000000,1.000000,0.611111,0.733333,0.789474,0.900000,0.736842,1.000000,0.800000,0.727273,0.586207,1.000000,0.923077,1.000000,1.000000,0.857143,0.625000,0.500000,0.222222,nan,nan
0.235294,0.480000,0.857143,0.900000,0.833333,0.700000,0.772727,0.777778,0.687500,0.666667,0.666667,0.655172,0.261905,0.054348,0.500000,0.875000,0.562500,0.000000,1.000000,1.000000,1.000000,0.750000,0.750000,1.000000
0.600000,0.272727,0.750000,1.000000,0.666667,1.000000,0.823529,1.000000,1.000000,1.000000,1.000000,0.650000,0.947368,0.400000,0.750000,1.000000,1.000000,nan,nan,nan,nan,nan,nan,nan
1.000000,0.400000,0.920000,0.933333,0.750000,1.000000,0.900000,1.000000,1.000000,1.000000,1.000000,0.866667,0.916667,0.809524,0.555556,nan,1.000000,1.000000,0.687500,1.000000,1.000000,nan,nan,nan
1.000000,0.000000,0.863636,0.958333,0.976744,0.916667,1.000000,1.000000,1.000000,1.000000,0.928571,0.947368,1.000000,1.000000,1.000000,0.750000,1.000000,1.000000,1.000000,nan,nan,nan,nan,nan
1.000000,0.750000,0.900000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.888889,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,nan,nan,nan,nan
0.285714,0.100000,0.000000,0.347826,1.000000,0.687500,0.700000,0.631579,0.827586,0.388889,0.571429,0.500000,0.823529,0.800000,1.000000,1.000000,0.333333,0.888889,0.600000,1.000000,0.666667,0.600000,nan,nan
0.555556,0.909091,0.750000,0.230769,0.800000,0.900000,0.857143,0.947368,1.000000,1.000000,1.000000,1.000000,1.000000,0.900000,1.000000,0.818182,0.333333,0.750000,1.000000,0.800000,0.500000,1.000000,nan,nan
0.500000,0.230769,0.909091,0.807692,0.909091,1.000000,0.785714,0.888889,1.000000,0.714286,1.000000,0.666667,0.941176,0.666667,0.750000,1.000000,1.000000,0.333333,0.428571,0.857143,1.000000,0.500000,nan,nan
0.833333,0.800000,1.000000,1.000000,1.000000,1.000000,1.000000,0.950000,1.000000,1.000000,1.000000,0.916667,0.071429,1.000000,1.000000,1.000000,0.750000,0.666667,1.000000,1.000000,1.000000,0.000000,1.000000,nan
0.285714,0.000000,0.105263,0.862069,0.866667,0.900000,0.892857,0.000000,0.785714,0.875000,1.000000,0.777778,0.714286,0.500000,0.400000,1.000000,0.666667,0.700000,nan,nan,nan,nan,nan,nan
1.000000,0.666667,1.000000,1.000000,0.833333,0.857143,1.000000,0.866667,1.000000,1.000000,0.818182,1.000000,0.916667,1.000000,1.000000,1.000000,1.000000,1.000000,0.750000,1.000000,nan,nan,nan,nan
0.571429,1.000000,0.750000,0.666667,1.000000,0.866667,1.000000,1.000000,0.750000,1.000000,0.800000,0.500000,1.000000,1.000000,0.285714,1.000000,1.000000,1.000000,nan,nan,nan,nan,nan,nan
0.500000,1.000000,1.000000,0.818182,1.000000,1.000000,0.909091,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.800000,0.875000,0.500000,1.000000,1.000000,1.000000,1.000000,nan,nan,nan,nan
1.000000,0.000000,0.916667,0.730769,1.000000,0.800000,0.692308,0.884615,0.933333,0.666667,1.000000,0.884615,0.689655,0.666667,0.571429,0.750000,0.500000,0.666667,1.000000,1.000000,0.833333,nan,nan,nan
0.411765,0.566667,0.312500,0.325000,0.896552,0.545455,0.477273,1.000000,0.061404,0.388889,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.750000,1.000000,1.000000,1.000000,1.000000,1.000000,0.200000,0.516129
0.705882,0.428571,0.000000,0.909091,0.880000,0.818182,0.846154,0.000000,0.764706,1.000000,0.600000,0.882353,1.000000,0.863636,0.000000,1.000000,0.857143,1.000000,nan,nan,nan,nan,nan,nan
0.000000,0.625000,0.896552,0.962963,0.888889,0.576923,0.888889,0.857143,0.750000,1.000000,0.000000,0.666667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,nan,nan,nan
1.000000,0.000000,0.923077,0.928571,1.000000,1.000000,1.000000,1.000000,1.000000,0.800000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.833333,nan,nan,nan,nan,nan,nan,nan
0.666667,0.590909,0.461538,0.900000,0.833333,1.000000,1.000000,1.000000,1.000000,0.483871,1.000000,1.000000,1.000000,1.000000,0.900000,1.000000,1.000000,1.000000,nan,nan,nan,nan,nan,nan
0.500000,0.714286,0.966667,0.951220,1.000000,0.857143,1.000000,1.000000,0.965517,1.000000,1.000000,0.923077,0.250000,1.000000,0.666667,1.000000,1.000000,1.000000,1.000000,1.000000,0.750000,nan,nan,nan
0.750000,0.500000,0.916667,1.000000,0.833333,0.923077,0.916667,0.950000,0.866667,1.000000,0.913043,0.666667,1.000000,0.937500,1.000000,1.000000,1.000000,1.000000,1.000000,0.923077,1.000000,nan,nan,nan
0.000000,0.333333,0.742857,0.950000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.941176,1.000000,1.000000,nan,nan,nan
1.000000,0.800000,0.888889,0.916667,1.000000,1.000000,1.000000,1.000000,0.928571,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,nan,nan,nan
0.333333,0.000000,0.937500,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.933333,1.000000,1.000000,1.000000,0.904762,nan,nan,nan,nan,nan,nan,nan
