MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#,Mode
2024-07-29 00:00:58,7,3.74,,FR1,Poke,Left,19,11,16,,0,FR1
2024-07-29 00:00:59,7,3.74,1.0,FR1,Pellet,Left,19,11,17,0.94,0,FR1
2024-07-29 00:01:36,7,3.74,,FR1,Poke,Left,20,11,17,,0,FR1
2024-07-29 00:01:38,7,3.74,1.0,FR1,Pellet,Left,20,11,18,0.25,0,FR1
2024-07-29 00:02:33,7,3.74,,FR1,Poke,Left,21,11,18,,0,FR1
2024-07-29 00:02:34,7,3.74,1.0,FR1,Pellet,Left,21,11,19,0.82,0,FR1
2024-07-29 00:03:16,7,3.74,,FR1,Poke,Left,22,11,19,,0,FR1
2024-07-29 00:03:17,7,3.74,1.0,FR1,Pellet,Left,22,11,20,0.63,0,FR1
2024-07-29 00:04:04,7,3.74,,FR1,Poke,Left,23,11,20,,0,FR1
2024-07-29 00:04:06,7,3.74,1.0,FR1,Pellet,Left,23,11,21,0.88,0,FR1
2024-07-29 00:04:55,7,3.74,,FR1,Poke,Left,24,11,21,,0,FR1
2024-07-29 00:04:55,7,3.74,,FR1,Poke,Left,25,11,21,,0,FR1
2024-07-29 00:04:58,7,3.74,2.0,FR1,Pellet,Left,25,11,22,0.31,0,FR1
2024-07-29 00:05:41,7,3.74,,FR1,Poke,Left,26,11,22,,0,FR1
2024-07-29 00:05:42,7,3.74,1.0,FR1,Pellet,Left,26,11,23,0.31,0,FR1
2024-07-29 00:06:07,7,3.73,,FR1,Poke,Left,27,11,23,,0,FR1
2024-07-29 00:06:08,7,3.74,1.0,FR1,Pellet,Left,27,11,24,0.25,0,FR1
2024-07-29 00:06:37,7,3.73,,FR1,Poke,Left,28,11,24,,0,FR1
2024-07-29 00:06:37,7,3.73,,FR1,Poke,Left,29,11,24,,0,FR1
2024-07-29 00:06:40,7,3.74,,FR1,Poke,Left,30,11,24,,0,FR1
2024-07-29 00:06:41,7,3.74,2.0,FR1,Pellet,Left,30,11,25,0.94,0,FR1
2024-07-29 00:07:07,7,3.74,,FR1,Poke,Left,31,11,25,,0,FR1
2024-07-29 00:07:09,7,3.74,2.0,FR1,Pellet,Left,31,11,26,0.44,0,FR1
2024-07-29 00:07:40,7,3.74,,FR1,Poke,Left,32,11,26,,0,FR1
2024-07-29 00:07:41,7,3.74,1.0,FR1,Pellet,Left,32,11,27,0.44,0,FR1
2024-07-29 00:08:23,7,3.74,,FR1,Poke,Left,33,11,27,,0,FR1
2024-07-29 00:08:24,7,3.74,1.0,FR1,Pellet,Left,33,11,28,0.19,0,FR1
2024-07-29 00:08:56,7,3.74,,FR1,Poke,Left,34,11,28,,0,FR1
2024-07-29 00:08:57,7,3.74,1.0,FR1,Pellet,Left,34,11,29,0.25,0,FR1
2024-07-29 00:09:35,7,3.74,,FR1,Poke,Left,35,11,29,,0,FR1
2024-07-29 00:09:36,7,3.74,2.0,FR1,Pellet,Left,35,11,30,0.06,0,FR1
2024-07-29 00:10:06,7,3.74,,FR1,Poke,Left,36,11,30,,0,FR1
2024-07-29 00:10:07,7,3.74,,FR1,Poke,Left,37,11,30,,0,FR1
2024-07-29 00:10:08,7,3.74,1.0,FR1,Pellet,Left,37,11,31,0.88,0,FR1
2024-07-29 00:10:32,7,3.74,,FR1,Poke,Left,38,11,31,,0,FR1
2024-07-29 00:10:33,7,3.74,1.0,FR1,Pellet,Left,38,11,32,0.44,0,FR1
2024-07-29 00:11:00,7,3.74,,FR1,Poke,Left,39,11,32,,0,FR1
2024-07-29 00:11:00,7,3.74,,FR1,Poke,Left,40,11,32,,0,FR1
2024-07-29 00:11:04,7,3.74,2.0,FR1,Pellet,Left,40,11,33,0.69,0,FR1
2024-07-29 00:11:27,7,3.74,,FR1,Poke,Left,41,11,33,,0,FR1
2024-07-29 00:11:28,7,3.74,1.0,FR1,Pellet,Left,41,11,34,0.31,0,FR1
2024-07-29 00:11:57,7,3.74,,FR1,Poke,Left,42,11,34,,0,FR1
2024-07-29 00:11:58,7,3.74,1.0,FR1,Pellet,Left,42,11,35,0.31,0,FR1
2024-07-29 00:12:26,7,3.74,,FR1,Poke,Left,43,11,35,,0,FR1
2024-07-29 00:12:27,7,3.74,1.0,FR1,Pellet,Left,43,11,36,0.25,0,FR1
2024-07-29 00:22:46,7,3.73,,FR1,Poke,Left,44,11,36,,0,FR1
2024-07-29 00:22:47,7,3.74,1.0,FR1,Pellet,Left,44,11,37,0.25,0,FR1
2024-07-29 00:24:45,7,3.74,,FR1,Poke,Left,44,12,37,,0,FR1
2024-07-29 00:24:52,7,3.74,,FR1,Poke,Left,44,13,37,,0,FR1
2024-07-29 00:24:56,7,3.74,,FR1,Poke,Left,44,14,37,,0,FR1
2024-07-29 00:25:10,7,3.74,,FR1,Poke,Left,45,14,37,,0,FR1
2024-07-29 00:25:12,7,3.74,1.0,FR1,Pellet,Left,45,14,38,1.01,0,FR1
2024-07-29 01:55:59,7,3.73,,FR1,Poke,Left,46,14,38,,0,FR1
2024-07-29 01:56:00,7,3.74,1.0,FR1,Pellet,Left,46,14,39,1.01,0,FR1
2024-07-29 01:56:43,7,3.73,,FR1,Poke,Left,47,14,39,,0,FR1
2024-07-29 01:56:44,7,3.74,1.0,FR1,Pellet,Left,47,14,40,0.44,0,FR1
2024-07-29 01:57:10,7,3.74,,FR1,Poke,Left,48,14,40,,0,FR1
2024-07-29 01:57:11,7,3.73,1.0,FR1,Pellet,Left,48,14,41,0.31,0,FR1
2024-07-29 01:57:52,7,3.73,,FR1,Poke,Left,49,14,41,,0,FR1
2024-07-29 01:57:53,7,3.73,1.0,FR1,Pellet,Left,49,14,42,0.37,0,FR1
2024-07-29 01:58:09,7,3.73,,FR1,Poke,Left,50,14,42,,0,FR1
2024-07-29 01:58:10,7,3.73,1.0,FR1,Pellet,Left,50,14,43,0.19,0,FR1
2024-07-29 01:58:34,7,3.73,,FR1,Poke,Left,51,14,43,,0,FR1
2024-07-29 01:58:35,7,3.74,1.0,FR1,Pellet,Left,51,14,44,0.5,0,FR1
2024-07-29 01:58:52,7,3.73,,FR1,Poke,Left,52,14,44,,0,FR1
2024-07-29 01:58:53,7,3.73,1.0,FR1,Pellet,Left,52,14,45,0.25,0,FR1
2024-07-29 01:59:20,7,3.74,,FR1,Poke,Left,53,14,45,,0,FR1
2024-07-29 01:59:21,7,3.74,1.0,FR1,Pellet,Left,53,14,46,0.63,0,FR1
2024-07-29 01:59:41,7,3.73,,FR1,Poke,Left,54,14,46,,0,FR1
2024-07-29 01:59:42,7,3.74,1.0,FR1,Pellet,Left,54,14,47,0.25,0,FR1
2024-07-29 02:00:02,7,3.73,,FR1,Poke,Left,55,14,47,,0,FR1
2024-07-29 02:00:03,7,3.74,1.0,FR1,Pellet,Left,55,14,48,0.37,0,FR1
2024-07-29 02:00:30,7,3.73,,FR1,Poke,Left,56,14,48,,0,FR1
2024-07-29 02:00:31,7,3.73,1.0,FR1,Pellet,Left,56,14,49,0.25,0,FR1
2024-07-29 02:03:27,7,3.73,,FR1,Poke,Left,57,14,49,,0,FR1
2024-07-29 02:03:28,7,3.73,1.0,FR1,Pellet,Left,57,14,50,0.31,0,FR1
2024-07-29 02:04:14,7,3.74,,FR1,Poke,Left,58,14,50,,0,FR1
2024-07-29 02:04:15,7,3.74,2.0,FR1,Pellet,Left,58,14,51,0.06,0,FR1
2024-07-29 02:04:50,7,3.74,,FR1,Poke,Left,59,14,51,,0,FR1
2024-07-29 02:04:51,7,3.73,1.0,FR1,Pellet,Left,59,14,52,0.82,0,FR1
2024-07-29 02:10:46,7,3.73,,FR1,Poke,Left,60,14,52,,0,FR1
2024-07-29 02:10:48,7,3.73,1.0,FR1,Pellet,Left,60,14,53,0.5,0,FR1
2024-07-29 02:11:31,7,3.73,,FR1,Poke,Left,61,14,53,,0,FR1
2024-07-29 02:11:32,7,3.73,1.0,FR1,Pellet,Left,61,14,54,0.37,0,FR1
2024-07-29 02:12:07,7,3.74,,FR1,Poke,Left,62,14,54,,0,FR1
2024-07-29 02:12:09,7,3.73,1.0,FR1,Pellet,Left,62,14,55,0.44,0,FR1
2024-07-29 02:27:24,7,3.73,,FR1,Poke,Left,63,14,55,,0,FR1
2024-07-29 02:27:25,7,3.73,1.0,FR1,Pellet,Left,63,14,56,0.56,0,FR1
2024-07-29 02:28:09,7,3.73,,FR1,Poke,Left,64,14,56,,0,FR1
2024-07-29 02:28:10,7,3.73,1.0,FR1,Pellet,Left,64,14,57,0.31,0,FR1
2024-07-29 02:28:43,7,3.73,,FR1,Poke,Left,65,14,57,,0,FR1
2024-07-29 02:28:44,7,3.73,1.0,FR1,Pellet,Left,65,14,58,0.56,0,FR1
2024-07-29 03:15:18,7,3.73,,FR1,Poke,Left,66,14,58,,0,FR1
2024-07-29 03:15:19,7,3.74,1.0,FR1,Pellet,Left,66,14,59,0.44,0,FR1
2024-07-29 03:15:47,7,3.73,,FR1,Poke,Left,67,14,59,,0,FR1
2024-07-29 03:15:48,7,3.74,1.0,FR1,Pellet,Left,67,14,60,0.31,0,FR1
2024-07-29 03:16:27,7,3.74,,FR1,Poke,Left,68,14,60,,0,FR1
2024-07-29 03:16:28,7,3.73,1.0,FR1,Pellet,Left,68,14,61,0.31,0,FR1
2024-07-29 03:17:05,7,3.73,,FR1,Poke,Left,69,14,61,,0,FR1
2024-07-29 03:17:06,7,3.73,1.0,FR1,Pellet,Left,69,14,62,0.37,0,FR1
2024-07-29 03:17:35,7,3.73,,FR1,Poke,Left,70,14,62,,0,FR1
2024-07-29 03:17:36,7,3.73,1.0,FR1,Pellet,Left,70,14,63,0.25,0,FR1
2024-07-29 03:18:02,7,3.73,,FR1,Poke,Left,71,14,63,,0,FR1
2024-07-29 03:18:03,7,3.73,1.0,FR1,Pellet,Left,71,14,64,0.5,0,FR1
2024-07-29 03:18:25,7,3.73,,FR1,Poke,Left,72,14,64,,0,FR1
2024-07-29 03:18:26,7,3.73,1.0,FR1,Pellet,Left,72,14,65,0.37,0,FR1
2024-07-29 03:19:11,7,3.73,,FR1,Poke,Left,73,14,65,,0,FR1
2024-07-29 03:19:12,7,3.73,2.0,FR1,Pellet,Left,73,14,66,0.06,0,FR1
2024-07-29 03:19:39,7,3.73,,FR1,Poke,Left,74,14,66,,0,FR1
2024-07-29 03:19:58,7,3.73,2.0,FR1,Pellet,Left,74,14,67,17.14,0,FR1
2024-07-29 03:20:49,7,3.73,,FR1,Poke,Left,75,14,67,,0,FR1
2024-07-29 03:20:50,7,3.73,1.0,FR1,Pellet,Left,75,14,68,0.5,0,FR1
2024-07-29 03:21:12,7,3.73,,FR1,Poke,Left,76,14,68,,0,FR1
2024-07-29 03:21:13,7,3.73,,FR1,Poke,Left,77,14,68,,0,FR1
2024-07-29 03:21:52,7,3.73,3.0,FR1,Pellet,Left,77,14,69,34.61,0,FR1
2024-07-29 03:22:21,7,3.73,,FR1,Poke,Left,78,14,69,,0,FR1
2024-07-29 03:22:22,7,3.73,1.0,FR1,Pellet,Left,78,14,70,0.25,0,FR1
2024-07-29 03:22:55,7,3.73,,FR1,Poke,Left,79,14,70,,0,FR1
2024-07-29 03:22:56,7,3.73,1.0,FR1,Pellet,Left,79,14,71,0.44,0,FR1
2024-07-29 03:23:21,7,3.73,,FR1,Poke,Left,80,14,71,,0,FR1
2024-07-29 03:23:22,7,3.73,1.0,FR1,Pellet,Left,80,14,72,0.82,0,FR1
2024-07-29 04:06:55,7,3.73,,FR1,Poke,Left,81,14,72,,0,FR1
2024-07-29 04:06:56,7,3.73,1.0,FR1,Pellet,Left,81,14,73,0.31,0,FR1
2024-07-29 04:08:20,7,3.73,,FR1,Poke,Left,82,14,73,,0,FR1
2024-07-29 04:08:21,7,3.73,1.0,FR1,Pellet,Left,82,14,74,0.63,0,FR1
2024-07-29 04:15:16,7,3.73,,FR1,Poke,Left,83,14,74,,0,FR1
2024-07-29 04:15:17,7,3.73,1.0,FR1,Pellet,Left,83,14,75,0.31,0,FR1
2024-07-29 04:16:13,7,3.73,,FR1,Poke,Left,84,14,75,,0,FR1
2024-07-29 04:16:14,7,3.73,1.0,FR1,Pellet,Left,84,14,76,0.31,0,FR1
2024-07-29 04:16:45,7,3.73,,FR1,Poke,Left,85,14,76,,0,FR1
2024-07-29 04:16:46,7,3.73,1.0,FR1,Pellet,Left,85,14,77,0.25,0,FR1
2024-07-29 04:17:13,7,3.73,,FR1,Poke,Left,86,14,77,,0,FR1
2024-07-29 04:17:14,7,3.73,1.0,FR1,Pellet,Left,86,14,78,0.25,0,FR1
2024-07-29 04:17:37,7,3.73,,FR1,Poke,Left,87,14,78,,0,FR1
2024-07-29 04:17:38,7,3.73,1.0,FR1,Pellet,Left,87,14,79,0.18,0,FR1
2024-07-29 04:18:11,7,3.73,,FR1,Poke,Left,88,14,79,,0,FR1
2024-07-29 04:18:12,7,3.73,1.0,FR1,Pellet,Left,88,14,80,0.18,0,FR1
2024-07-29 04:18:45,7,3.73,,FR1,Poke,Left,89,14,80,,0,FR1
2024-07-29 04:18:46,7,3.73,2.0,FR1,Pellet,Left,89,14,81,0.06,0,FR1
2024-07-29 04:19:12,7,3.73,,FR1,Poke,Left,90,14,81,,0,FR1
2024-07-29 04:19:12,7,3.73,1.0,FR1,Pellet,Left,90,14,82,0.12,0,FR1
2024-07-29 04:19:51,7,3.73,,FR1,Poke,Left,91,14,82,,0,FR1
2024-07-29 04:19:52,7,3.73,1.0,FR1,Pellet,Left,91,14,83,0.12,0,FR1
2024-07-29 04:20:41,7,3.73,,FR1,Poke,Left,92,14,83,,0,FR1
2024-07-29 04:20:59,7,3.73,2.0,FR1,Pellet,Left,92,14,84,14.67,0,FR1
2024-07-29 04:21:41,7,3.73,,FR1,Poke,Left,93,14,84,,0,FR1
2024-07-29 04:21:58,7,3.73,2.0,FR1,Pellet,Left,93,14,85,14.15,0,FR1
2024-07-29 04:59:32,7,3.73,,FR1,Poke,Left,94,14,85,,0,FR1
2024-07-29 04:59:34,7,3.73,1.0,FR1,Pellet,Left,94,14,86,0.56,0,FR1
2024-07-29 05:15:37,7,3.73,,FR1,Poke,Left,94,15,86,,0,FR1
2024-07-29 05:17:05,7,3.73,,FR1,Poke,Left,95,15,86,,0,FR1
2024-07-29 05:17:06,7,3.73,1.0,FR1,Pellet,Left,95,15,87,0.5,0,FR1
2024-07-29 05:17:32,7,3.73,,FR1,Poke,Left,96,15,87,,0,FR1
2024-07-29 05:17:33,7,3.73,1.0,FR1,Pellet,Left,96,15,88,0.19,0,FR1
2024-07-29 05:17:58,7,3.73,,FR1,Poke,Left,97,15,88,,0,FR1
2024-07-29 05:18:00,7,3.73,1.0,FR1,Pellet,Left,97,15,89,0.44,0,FR1
2024-07-29 05:18:24,7,3.73,,FR1,Poke,Left,98,15,89,,0,FR1
2024-07-29 05:18:25,7,3.73,1.0,FR1,Pellet,Left,98,15,90,0.37,0,FR1
2024-07-29 05:18:56,7,3.73,,FR1,Poke,Left,99,15,90,,0,FR1
2024-07-29 05:18:58,7,3.73,1.0,FR1,Pellet,Left,99,15,91,0.56,0,FR1
2024-07-29 05:20:51,7,3.73,,FR1,Poke,Left,99,16,91,,0,FR1
2024-07-29 05:23:58,7,3.73,,FR1,Poke,Left,100,16,91,,0,FR1
2024-07-29 05:24:00,7,3.73,1.0,FR1,Pellet,Left,100,16,92,1.07,0,FR1
2024-07-29 05:24:56,7,3.73,,FR1,Poke,Left,101,16,92,,0,FR1
2024-07-29 05:24:57,7,3.73,1.0,FR1,Pellet,Left,101,16,93,0.25,0,FR1
2024-07-29 05:25:32,7,3.73,,FR1,Poke,Left,101,17,93,,0,FR1
2024-07-29 05:25:33,7,3.73,,FR1,Poke,Left,101,18,93,,0,FR1
2024-07-29 05:25:34,7,3.73,,FR1,Poke,Left,101,19,93,,0,FR1
2024-07-29 05:25:37,7,3.73,,FR1,Poke,Left,102,19,93,,0,FR1
2024-07-29 05:25:39,7,3.73,1.0,FR1,Pellet,Left,102,19,94,1.01,0,FR1
2024-07-29 05:30:58,7,3.73,,FR1,Poke,Left,102,20,94,,0,FR1
2024-07-29 05:31:15,7,3.73,,FR1,Poke,Left,103,20,94,,0,FR1
2024-07-29 05:31:16,7,3.73,1.0,FR1,Pellet,Left,103,20,95,0.56,0,FR1
2024-07-29 05:34:38,7,3.73,,FR1,Poke,Left,104,20,95,,0,FR1
2024-07-29 05:34:39,7,3.73,1.0,FR1,Pellet,Left,104,20,96,0.94,0,FR1
2024-07-29 09:09:52,7,3.73,,FR1,Poke,Left,105,20,96,,0,FR1
2024-07-29 09:09:54,7,3.72,1.0,FR1,Pellet,Left,105,20,97,1.39,0,FR1
2024-07-29 09:10:39,7,3.73,,FR1,Poke,Left,106,20,97,,0,FR1
2024-07-29 09:10:40,7,3.72,1.0,FR1,Pellet,Left,106,20,98,0.37,0,FR1
2024-07-29 09:11:12,7,3.72,,FR1,Poke,Left,107,20,98,,0,FR1
2024-07-29 09:11:13,7,3.73,1.0,FR1,Pellet,Left,107,20,99,0.5,0,FR1
2024-07-29 10:47:49,7,3.72,,FR1,Poke,Left,107,21,99,,0,FR1
2024-07-29 14:17:40,7,3.71,,FR1,Poke,Left,107,22,99,,0,FR1
2024-07-29 14:17:45,7,3.71,,FR1,Poke,Left,108,22,99,,0,FR1
2024-07-29 14:17:47,7,3.71,1.0,FR1,Pellet,Left,108,22,100,1.07,0,FR1
2024-07-29 14:19:05,7,3.71,,FR1,Poke,Left,109,22,100,,0,FR1
2024-07-29 14:19:06,7,3.72,1.0,FR1,Pellet,Left,109,22,101,0.75,0,FR1
2024-07-29 14:20:25,7,3.71,,FR1,Poke,Left,109,23,101,,0,FR1
2024-07-29 14:24:13,7,3.71,,FR1,Poke,Left,110,23,101,,0,FR1
2024-07-29 14:24:14,7,3.71,1.0,FR1,Pellet,Left,110,23,102,0.25,0,FR1
2024-07-29 14:24:54,7,3.72,,FR1,Poke,Left,111,23,102,,0,FR1
2024-07-29 14:24:55,7,3.71,1.0,FR1,Pellet,Left,111,23,103,0.44,0,FR1
2024-07-29 14:25:22,7,3.71,,FR1,Poke,Left,112,23,103,,0,FR1
2024-07-29 14:25:23,7,3.71,1.0,FR1,Pellet,Left,112,23,104,0.18,0,FR1
2024-07-29 14:25:55,7,3.71,,FR1,Poke,Left,113,23,104,,0,FR1
2024-07-29 14:25:56,7,3.71,1.0,FR1,Pellet,Left,113,23,105,0.18,0,FR1
2024-07-29 14:26:24,7,3.71,,FR1,Poke,Left,114,23,105,,0,FR1
2024-07-29 14:26:25,7,3.71,,FR1,Poke,Left,115,23,105,,0,FR1
2024-07-29 14:26:26,7,3.72,,FR1,Poke,Left,116,23,105,,0,FR1
2024-07-29 14:26:38,7,3.71,2.0,FR1,Pellet,Left,116,23,106,10.02,0,FR1
2024-07-29 14:28:31,7,3.71,,FR1,Poke,Left,116,24,106,,0,FR1
2024-07-29 15:08:20,7,3.71,,FR1,Poke,Left,117,24,106,,0,FR1
2024-07-29 15:08:24,7,3.71,2.0,FR1,Pellet,Left,117,24,107,1.13,0,FR1
2024-07-29 15:10:49,7,3.71,,FR1,Poke,Left,118,24,107,,0,FR1
2024-07-29 15:10:50,7,3.71,1.0,FR1,Pellet,Left,118,24,108,1.13,0,FR1
2024-07-29 15:24:47,7,3.71,,FR1,Poke,Left,119,24,108,,0,FR1
2024-07-29 15:24:48,7,3.71,1.0,FR1,Pellet,Left,119,24,109,0.63,0,FR1
2024-07-29 15:25:18,7,3.71,,FR1,Poke,Left,120,24,109,,0,FR1
2024-07-29 15:25:20,7,3.71,1.0,FR1,Pellet,Left,120,24,110,0.44,0,FR1
2024-07-29 15:25:50,7,3.71,,FR1,Poke,Left,121,24,110,,0,FR1
2024-07-29 15:25:51,7,3.71,1.0,FR1,Pellet,Left,121,24,111,0.63,0,FR1
2024-07-29 15:26:15,7,3.71,,FR1,Poke,Left,122,24,111,,0,FR1
2024-07-29 15:26:16,7,3.71,1.0,FR1,Pellet,Left,122,24,112,0.31,0,FR1
2024-07-29 15:26:37,7,3.71,,FR1,Poke,Left,123,24,112,,0,FR1
2024-07-29 15:26:37,7,3.71,,FR1,Poke,Left,124,24,112,,0,FR1
2024-07-29 15:26:41,7,3.71,3.0,FR1,Pellet,Left,124,24,113,0.12,0,FR1
2024-07-29 15:27:16,7,3.71,,FR1,Poke,Left,125,24,113,,0,FR1
2024-07-29 15:27:18,7,3.71,1.0,FR1,Pellet,Left,125,24,114,1.2,0,FR1
2024-07-29 15:27:42,7,3.71,,FR1,Poke,Left,126,24,114,,0,FR1
2024-07-29 15:27:43,7,3.71,1.0,FR1,Pellet,Left,126,24,115,0.5,0,FR1
2024-07-29 15:28:13,7,3.71,,FR1,Poke,Left,127,24,115,,0,FR1
2024-07-29 15:28:15,7,3.71,1.0,FR1,Pellet,Left,127,24,116,0.37,0,FR1
2024-07-29 15:28:38,7,3.71,,FR1,Poke,Left,128,24,116,,0,FR1
2024-07-29 15:28:39,7,3.71,1.0,FR1,Pellet,Left,128,24,117,0.37,0,FR1
2024-07-29 15:29:19,7,3.71,,FR1,Poke,Left,129,24,117,,0,FR1
2024-07-29 15:29:20,7,3.71,,FR1,Poke,Left,130,24,117,,0,FR1
2024-07-29 15:29:21,7,3.71,1.0,FR1,Pellet,Left,130,24,118,1.49,0,FR1
2024-07-29 15:30:44,7,3.71,,FR1,Poke,Left,130,25,118,,0,FR1
2024-07-29 15:32:08,7,3.71,,FR1,Poke,Left,130,26,118,,0,FR1
2024-07-29 16:43:17,7,3.71,,FR1,Poke,Left,131,26,118,,0,FR1
2024-07-29 16:43:19,7,3.71,1.0,FR1,Pellet,Left,131,26,119,0.63,0,FR1
2024-07-29 16:44:36,7,3.71,,FR1,Poke,Left,132,26,119,,0,FR1
2024-07-29 16:44:37,7,3.71,1.0,FR1,Pellet,Left,132,26,120,0.37,0,FR1
2024-07-29 16:45:03,7,3.71,,FR1,Poke,Left,133,26,120,,0,FR1
2024-07-29 16:45:05,7,3.71,1.0,FR1,Pellet,Left,133,26,121,1.51,0,FR1
2024-07-29 16:47:58,7,3.71,,FR1,Poke,Left,133,27,121,,0,FR1
2024-07-29 17:11:41,7,3.71,,FR1,Poke,Left,134,27,121,,0,FR1
2024-07-29 17:11:44,7,3.71,3.0,FR1,Pellet,Left,134,27,122,0.06,0,FR1
2024-07-29 17:12:10,7,3.71,,FR1,Poke,Left,135,27,122,,0,FR1
2024-07-29 17:12:11,7,3.71,1.0,FR1,Pellet,Left,135,27,123,0.44,0,FR1
2024-07-29 17:12:40,7,3.71,,FR1,Poke,Left,136,27,123,,0,FR1
2024-07-29 17:12:41,7,3.71,1.0,FR1,Pellet,Left,136,27,124,0.56,0,FR1
2024-07-29 17:13:06,7,3.71,,FR1,Poke,Left,137,27,124,,0,FR1
2024-07-29 17:13:08,7,3.71,1.0,FR1,Pellet,Left,137,27,125,0.5,0,FR1
2024-07-29 17:13:30,7,3.71,,FR1,Poke,Left,138,27,125,,0,FR1
2024-07-29 17:13:31,7,3.71,1.0,FR1,Pellet,Left,138,27,126,0.31,0,FR1
2024-07-29 17:13:56,7,3.71,,FR1,Poke,Left,139,27,126,,0,FR1
2024-07-29 17:13:57,7,3.71,1.0,FR1,Pellet,Left,139,27,127,0.69,0,FR1
