Timestamp,Temperature,ElapsedSecs,BatteryVoltage,DeviceNumber,LeftCount,LeftDur,RightCount,RightDur,LeftFeedCount,LeftFeedDur,FeedParadigm
12/7/2024 14:24:20,23.50,93916.22,3.89,2,0,0,1,0,0,0,Free
12/7/2024 14:24:21,23.50,93916.56,3.90,2,0,0,1,0,1,0,Free
12/7/2024 14:24:21,23.50,93916.90,3.90,2,1,0,1,0,1,0,Free
12/7/2024 14:24:33,23.50,93929.24,3.90,2,1,0,1,0,1,0,Free
12/7/2024 14:28:10,23.00,93939.84,3.89,2,1,0,1,0,2,0,Free
12/7/2024 14:28:36,23.00,93941.61,3.89,2,1,0,1,0,3,5,Free
12/7/2024 14:28:40,23.00,93944.01,3.89,2,1,0,1,0,4,1769,Free
12/7/2024 14:28:46,23.00,93945.25,3.89,2,1,0,1,0,5,620,Free
12/7/2024 14:29:11,23.00,93954.07,3.90,2,1,0,1,0,6,7618,Free
12/7/2024 14:29:16,23.00,93954.70,3.90,2,1,0,1,0,7,0,Free
12/7/2024 14:29:17,23.00,93955.32,3.90,2,1,0,1,0,8,0,Free
12/7/2024 14:33:20,22.75,93967.71,3.90,2,1,0,1,0,9,385,Free
12/7/2024 14:33:23,22.50,93968.34,3.90,2,1,0,1,0,10,0,Free
12/7/2024 14:33:24,22.50,93968.97,3.90,2,1,0,1,0,11,0,Free
12/7/2024 14:33:25,22.50,93969.59,3.89,2,1,0,1,0,12,0,Free
12/7/2024 14:34:16,22.50,93972.53,3.89,2,1,0,1,0,13,29,Free
12/7/2024 14:35:33,22.50,93976.58,3.90,2,1,0,1,0,14,0,Free
12/7/2024 14:36:09,22.50,93978.62,3.90,2,1,0,1,0,15,0,Free
12/7/2024 14:38:42,22.25,93986.36,3.89,2,1,0,1,0,16,0,Free
12/7/2024 14:39:03,22.25,93987.97,3.90,2,1,0,1,0,17,130,Free
12/7/2024 14:39:34,22.25,93990.02,3.89,2,1,0,1,0,18,0,Free
12/7/2024 14:40:12,22.25,93992.36,3.89,2,1,0,1,0,19,0,Free
12/7/2024 14:40:21,22.25,93993.27,3.90,2,1,0,1,0,20,0,Free
12/7/2024 14:40:26,22.25,93994.28,3.89,2,1,0,1,0,21,387,Free
12/7/2024 14:42:02,22.25,94010.60,3.90,2,1,0,1,0,21,0,Free
12/7/2024 14:42:11,22.25,94013.26,3.90,2,1,0,1,0,22,1747,Free
12/7/2024 14:43:21,22.25,94018.37,3.89,2,1,0,1,0,23,1358,Free
12/7/2024 14:43:31,22.25,94019.74,3.90,2,1,0,1,0,24,461,Free
12/7/2024 14:44:34,22.25,94023.93,3.90,2,1,0,1,0,25,719,Free
12/7/2024 14:44:37,22.25,94024.74,3.90,2,1,0,1,0,26,179,Free
12/7/2024 14:44:40,22.25,94025.53,3.89,2,1,0,1,0,27,162,Free
12/7/2024 14:44:41,22.25,94026.16,3.89,2,1,0,1,0,28,0,Free
12/7/2024 14:44:43,22.25,94026.78,3.89,2,1,0,1,0,29,0,Free
12/7/2024 14:44:45,22.25,94029.04,3.89,2,1,0,1,0,30,1626,Free
12/7/2024 14:44:47,22.25,94029.68,3.89,2,1,0,1,0,31,13,Free
12/7/2024 14:44:58,22.25,94030.64,3.89,2,1,0,1,0,32,54,Free
12/7/2024 14:45:00,22.25,94031.27,3.89,2,1,0,1,0,33,0,Free
12/7/2024 14:45:04,22.25,94032.25,3.90,2,1,0,1,0,34,353,Free
12/7/2024 14:45:40,22.25,94034.30,3.89,2,1,0,1,0,35,0,Free
12/7/2024 14:45:43,22.25,94034.93,3.89,2,1,0,1,0,36,0,Free
12/7/2024 14:45:49,22.25,94035.86,3.89,2,1,0,1,0,37,304,Free
12/7/2024 14:45:51,22.25,94036.49,3.89,2,1,0,1,0,38,0,Free
12/7/2024 14:45:57,22.25,94042.24,3.90,2,1,0,1,0,39,5126,Free
12/7/2024 14:46:02,22.25,94043.63,3.89,2,1,0,1,0,40,761,Free
12/7/2024 14:46:43,22.25,94048.15,3.90,2,1,0,1,0,41,2183,Free
12/7/2024 14:46:47,22.25,94049.58,3.90,2,1,0,1,0,42,802,Free
12/7/2024 14:46:52,22.25,94050.26,3.89,2,1,0,1,0,43,54,Free
12/7/2024 14:47:34,22.25,94053.23,3.90,2,1,0,1,0,44,636,Free
12/7/2024 14:47:42,22.25,94054.14,3.89,2,1,0,1,0,45,0,Free
12/7/2024 14:47:46,22.25,94056.27,3.90,2,1,0,1,0,46,1500,Free
12/7/2024 14:47:47,22.25,94056.98,3.90,2,1,0,1,0,47,87,Free
12/7/2024 14:47:48,22.25,94057.64,3.90,2,1,0,1,0,48,29,Free
12/7/2024 14:47:48,22.25,94058.27,3.89,2,1,0,1,0,49,0,Free
12/7/2024 14:49:04,22.25,94062.68,3.89,2,1,0,1,0,50,371,Free
12/7/2024 14:49:05,22.25,94063.62,3.90,2,1,0,1,0,51,320,Free
12/7/2024 14:49:12,22.25,94067.62,3.89,2,1,0,1,0,52,3370,Free
12/7/2024 14:49:15,22.25,94068.88,3.89,2,1,0,1,0,53,628,Free
12/7/2024 14:49:20,22.25,94069.56,3.89,2,1,0,1,0,54,55,Free
12/7/2024 14:49:24,22.00,94070.27,3.90,2,1,0,1,0,55,87,Free
12/7/2024 14:49:39,22.00,94071.54,3.90,2,1,0,1,0,56,72,Free
12/7/2024 14:49:47,22.00,94072.45,3.90,2,1,0,1,0,57,0,Free
12/7/2024 14:49:57,22.00,94073.64,3.90,2,1,0,1,0,58,279,Free
12/7/2024 14:50:11,22.00,94074.84,3.90,2,1,0,1,0,59,0,Free
12/7/2024 14:50:19,22.00,94075.78,3.90,2,1,0,1,0,60,29,Free
12/7/2024 14:50:43,22.00,94077.57,3.90,2,1,0,1,0,61,312,Free
12/7/2024 14:50:47,22.00,94078.20,3.90,2,1,0,1,0,62,0,Free
12/7/2024 14:50:47,22.00,94078.83,3.89,2,1,0,1,0,63,0,Free
12/7/2024 14:50:48,22.00,94079.45,3.89,2,1,0,1,0,64,0,Free
12/7/2024 14:51:02,22.00,94080.65,3.89,2,1,0,1,0,65,0,Free
12/7/2024 14:51:04,22.00,94081.65,3.90,2,1,0,1,0,66,370,Free
12/7/2024 14:51:32,22.00,94085.31,3.90,2,1,0,1,0,67,1889,Free
12/7/2024 14:51:48,22.00,94086.84,3.90,2,1,0,1,0,68,338,Free
12/7/2024 14:52:00,22.00,94087.94,3.89,2,1,0,1,0,69,186,Free
12/7/2024 14:52:03,22.00,94088.62,3.89,2,1,0,1,0,70,54,Free
12/7/2024 14:52:21,22.00,94089.82,3.90,2,1,0,1,0,71,0,Free
12/7/2024 14:52:23,22.00,94090.44,3.90,2,1,0,1,0,72,0,Free
12/7/2024 14:53:23,22.00,94094.13,3.89,2,1,0,1,0,73,494,Free
12/7/2024 14:53:27,22.00,94095.37,3.89,2,1,0,1,0,74,619,Free
12/7/2024 14:53:32,22.00,94096.13,3.89,2,1,0,1,0,75,128,Free
12/7/2024 14:53:38,22.00,94097.22,3.90,2,1,0,1,0,76,469,Free
